head_name	relation	tail_name
KETOROLAC	CONTRAINDICATES	myocardial infarction
KETOROLAC	CONTRAINDICATES	inflammatory bowel disease
KETOROLAC	CONTRAINDICATES	rheumatoid arthritis
KETOROLAC	CONTRAINDICATES	hemophilia
PENICILLIN G	CONTRAINDICATES	kidney disorder
PENICILLIN G	CONTRAINDICATES	infectious mononucleosis
CHLORPROMAZINE	CONTRAINDICATES	hyperglycemia
CHLORPROMAZINE	CONTRAINDICATES	anemia
CHLORPROMAZINE	CONTRAINDICATES	epilepsy
CHLORPROMAZINE	CONTRAINDICATES	glaucoma
CHLORPROMAZINE	CONTRAINDICATES	myocardial infarction
CHLORPROMAZINE	CONTRAINDICATES	leukopenia
CHLORPROMAZINE	CONTRAINDICATES	obesity disorder
CHLORPROMAZINE	CONTRAINDICATES	parkinsonian disorder
CHLORPROMAZINE	CONTRAINDICATES	acquired hyperprolactinemia
CHLORPROMAZINE	CONTRAINDICATES	neuroleptic malignant syndrome
DESIPRAMINE	CONTRAINDICATES	angle-closure glaucoma
DESIPRAMINE	CONTRAINDICATES	bipolar disorder
DESIPRAMINE	CONTRAINDICATES	epilepsy
DESIPRAMINE	CONTRAINDICATES	glaucoma
DESIPRAMINE	CONTRAINDICATES	schizophrenia
DESIPRAMINE	CONTRAINDICATES	kidney disorder
DESIPRAMINE	CONTRAINDICATES	hyperthyroidism
PENTAMIDINE	CONTRAINDICATES	hyperglycemia
PENTAMIDINE	CONTRAINDICATES	anemia
PENTAMIDINE	CONTRAINDICATES	asthma
PENTAMIDINE	CONTRAINDICATES	diabetes mellitus
PENTAMIDINE	CONTRAINDICATES	acute pancreatitis
PENTAMIDINE	CONTRAINDICATES	leukopenia
AMINOGLUTETHIMIDE	CONTRAINDICATES	hypothyroidism
AMPHETAMINE	CONTRAINDICATES	hepatic coma
AMPHETAMINE	CONTRAINDICATES	hepatic encephalopathy
AMPHETAMINE	CONTRAINDICATES	angle-closure glaucoma
AMPHETAMINE	CONTRAINDICATES	anemia
AMPHETAMINE	CONTRAINDICATES	bipolar disorder
AMPHETAMINE	CONTRAINDICATES	cardiomyopathy
AMPHETAMINE	CONTRAINDICATES	diabetes mellitus
AMPHETAMINE	CONTRAINDICATES	glaucoma
AMPHETAMINE	CONTRAINDICATES	myocardial infarction
AMPHETAMINE	CONTRAINDICATES	substance abuse
AMPHETAMINE	CONTRAINDICATES	kidney disorder
AMPHETAMINE	CONTRAINDICATES	sleep apnea syndrome
AMPHETAMINE	CONTRAINDICATES	open-angle glaucoma
AMPHETAMINE	CONTRAINDICATES	anorexia nervosa
AMPHETAMINE	CONTRAINDICATES	psychotic disorder
AMPHETAMINE	CONTRAINDICATES	hyperthyroidism
AMPHETAMINE	CONTRAINDICATES	ocular hypertension
