head_name	relation	tail_name
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-3
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-4
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-5
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit alpha-6
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit beta-1
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit beta-2
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit beta-3
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit delta
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit epsilon
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit gamma-1
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit gamma-2
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit gamma-3
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit pi
PROPOFOL	TARGETS	Gamma-aminobutyric acid receptor subunit theta
ORANTINIB	TARGETS	Fibroblast growth factor receptor 1
ORANTINIB	TARGETS	Fibroblast growth factor receptor 2
ORANTINIB	TARGETS	Fibroblast growth factor receptor 3
ORANTINIB	TARGETS	Fibroblast growth factor receptor 4
ORANTINIB	TARGETS	Platelet-derived growth factor receptor alpha
ORANTINIB	TARGETS	Platelet-derived growth factor receptor beta
ORANTINIB	TARGETS	Vascular endothelial growth factor receptor 2
PIROXICAM	TARGETS	Prostaglandin G/H synthase 1
PIROXICAM	TARGETS	Prostaglandin G/H synthase 2
WORTMANNIN	TARGETS	3-oxo-5-alpha-steroid 4-dehydrogenase 2
SERTINDOLE	TARGETS	5-hydroxytryptamine receptor 2A
SERTINDOLE	TARGETS	5-hydroxytryptamine receptor 2C
SERTINDOLE	TARGETS	Alpha-1A adrenergic receptor
SERTINDOLE	TARGETS	Alpha-1B adrenergic receptor
SERTINDOLE	TARGETS	Alpha-1D adrenergic receptor
SERTINDOLE	TARGETS	D(2) dopamine receptor
CARMUSTINE	TARGETS	Glutathione reductase, mitochondrial
SUNITINIB	TARGETS	Macrophage colony-stimulating factor 1 receptor
SUNITINIB	TARGETS	Receptor-type tyrosine-protein kinase FLT3
SUNITINIB	TARGETS	Mast/stem cell growth factor receptor Kit
SUNITINIB	TARGETS	Proto-oncogene tyrosine-protein kinase receptor Ret
SUNITINIB	TARGETS	Platelet-derived growth factor receptor alpha
SUNITINIB	TARGETS	Platelet-derived growth factor receptor beta
SUNITINIB	TARGETS	Vascular endothelial growth factor receptor 1
SUNITINIB	TARGETS	Vascular endothelial growth factor receptor 2
SUNITINIB	TARGETS	Vascular endothelial growth factor receptor 3
DOCETAXEL ANHYDROUS	TARGETS	Tubulin alpha-1A chain
DOCETAXEL ANHYDROUS	TARGETS	Tubulin alpha-1B chain
DOCETAXEL ANHYDROUS	TARGETS	Tubulin alpha-1C chain
DOCETAXEL ANHYDROUS	TARGETS	Tubulin alpha-3C chain
DOCETAXEL ANHYDROUS	TARGETS	Tubulin alpha-3E chain
DOCETAXEL ANHYDROUS	TARGETS	Tubulin alpha-4A chain
DOCETAXEL ANHYDROUS	TARGETS	Tubulin beta-1 chain
DOCETAXEL ANHYDROUS	TARGETS	Tubulin beta-2A chain
DOCETAXEL ANHYDROUS	TARGETS	Tubulin beta-2B chain
DOCETAXEL ANHYDROUS	TARGETS	Tubulin beta-3 chain
DOCETAXEL ANHYDROUS	TARGETS	Tubulin beta-4A chain
DOCETAXEL ANHYDROUS	TARGETS	Tubulin beta-4B chain
DOCETAXEL ANHYDROUS	TARGETS	Tubulin beta chain
DOCETAXEL ANHYDROUS	TARGETS	Tubulin beta-6 chain
DOCETAXEL ANHYDROUS	TARGETS	Tubulin beta-8 chain
PACLITAXEL	TARGETS	Tubulin alpha-1A chain
PACLITAXEL	TARGETS	Tubulin alpha-1B chain
PACLITAXEL	TARGETS	Tubulin alpha-1C chain
PACLITAXEL	TARGETS	Tubulin alpha-3C chain
PACLITAXEL	TARGETS	Tubulin alpha-3E chain
PACLITAXEL	TARGETS	Tubulin alpha-4A chain
PACLITAXEL	TARGETS	Tubulin beta-1 chain
PACLITAXEL	TARGETS	Tubulin beta-2A chain
PACLITAXEL	TARGETS	Tubulin beta-2B chain
PACLITAXEL	TARGETS	Tubulin beta-3 chain
PACLITAXEL	TARGETS	Tubulin beta-4A chain
PACLITAXEL	TARGETS	Tubulin beta-4B chain
PACLITAXEL	TARGETS	Tubulin beta chain
PACLITAXEL	TARGETS	Tubulin beta-6 chain
PACLITAXEL	TARGETS	Tubulin beta-8 chain
ZILEUTON	TARGETS	Polyunsaturated fatty acid 5-lipoxygenase
ISOTRETINOIN	TARGETS	Retinoic acid receptor alpha
