head_name	relation	tail_name
Insulinoma-associated protein 1	EXPRESSION_CHANGED_IN	neuroblastic tumor
Insulinoma-associated protein 1	EXPRESSION_CHANGED_IN	embryonal neoplasm
Insulinoma-associated protein 1	EXPRESSION_CHANGED_IN	pancreatic insulinoma
Insulinoma-associated protein 2	EXPRESSION_CHANGED_IN	diabetes mellitus
Insulin, isoform 2	EXPRESSION_CHANGED_IN	non-small cell lung carcinoma
Insulin, isoform 2	EXPRESSION_CHANGED_IN	pancreatic insulinoma
Insulin receptor-related protein	EXPRESSION_CHANGED_IN	neoplasm
Insulin receptor-related protein	EXPRESSION_CHANGED_IN	neuroblastoma
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	colon carcinoma
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	gastric cancer
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	adenocarcinoma
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	squamous cell carcinoma
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	endometrial carcinoma
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	type 2 diabetes mellitus
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	gallbladder carcinoma
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	non-small cell lung carcinoma
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	colorectal neoplasm
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	gallbladder cancer
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	esophageal cancer
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	gastric carcinoma
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	ovarian cancer
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	endometrial cancer
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	carcinoma of esophagus
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	malignant colon neoplasm
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	prostate neoplasm
14-3-3 protein sigma	EXPRESSION_CHANGED_IN	neoplasm of esophagus
1-aminocyclopropane-1-carboxylate synthase-like protein 1	EXPRESSION_CHANGED_IN	diabetic kidney disease
Run domain Beclin-1-interacting and cysteine-rich domain-containing protein	EXPRESSION_CHANGED_IN	hepatitis B virus infection
Protein RUFY3	EXPRESSION_CHANGED_IN	lung adenocarcinoma
Protein RUFY3	EXPRESSION_CHANGED_IN	lung carcinoma
Protein RUFY3	EXPRESSION_CHANGED_IN	lung cancer
Protein RUFY3	EXPRESSION_CHANGED_IN	colorectal carcinoma
RUN domain-containing protein 3B	EXPRESSION_CHANGED_IN	breast carcinoma
RUN domain-containing protein 3B	EXPRESSION_CHANGED_IN	lung carcinoma
AP-4 complex accessory subunit RUSC1	EXPRESSION_CHANGED_IN	neoplasm
AP-4 complex accessory subunit RUSC1	EXPRESSION_CHANGED_IN	hepatocellular carcinoma
RuvB-like 1	EXPRESSION_CHANGED_IN	colon carcinoma
RuvB-like 1	EXPRESSION_CHANGED_IN	breast carcinoma
RuvB-like 1	EXPRESSION_CHANGED_IN	cervical cancer
RuvB-like 1	EXPRESSION_CHANGED_IN	lung adenocarcinoma
RuvB-like 1	EXPRESSION_CHANGED_IN	cervical carcinoma
RuvB-like 1	EXPRESSION_CHANGED_IN	bone osteosarcoma
RuvB-like 1	EXPRESSION_CHANGED_IN	colonic neoplasm
RuvB-like 1	EXPRESSION_CHANGED_IN	osteosarcoma
RuvB-like 1	EXPRESSION_CHANGED_IN	breast cancer
RuvB-like 1	EXPRESSION_CHANGED_IN	classic familial adenomatous polyposis
RuvB-like 1	EXPRESSION_CHANGED_IN	malignant colon neoplasm
RuvB-like 1	EXPRESSION_CHANGED_IN	prostate neoplasm
RuvB-like 2	EXPRESSION_CHANGED_IN	cancer
RuvB-like 2	EXPRESSION_CHANGED_IN	neoplasm
RuvB-like 2	EXPRESSION_CHANGED_IN	hepatocellular carcinoma
RuvB-like 2	EXPRESSION_CHANGED_IN	immunodeficiency disease
RuvB-like 2	EXPRESSION_CHANGED_IN	breast neoplasm
Small nuclear ribonucleoprotein E	EXPRESSION_CHANGED_IN	fibrosarcoma
Small nuclear ribonucleoprotein F	EXPRESSION_CHANGED_IN	Parkinson disease
Small nuclear ribonucleoprotein G	EXPRESSION_CHANGED_IN	neoplasm
RWD domain-containing protein 3	EXPRESSION_CHANGED_IN	clear cell renal carcinoma
RWD domain-containing protein 3	EXPRESSION_CHANGED_IN	renal cell carcinoma
RWD domain-containing protein 3	EXPRESSION_CHANGED_IN	von Hippel-Lindau disease
RWD domain-containing protein 3	EXPRESSION_CHANGED_IN	glioblastoma
RWD domain-containing protein 3	EXPRESSION_CHANGED_IN	adult glioblastoma
RWD domain-containing protein 3	EXPRESSION_CHANGED_IN	glioma
RWD domain-containing protein 4	EXPRESSION_CHANGED_IN	prostate carcinoma
RWD domain-containing protein 4	EXPRESSION_CHANGED_IN	prostate cancer
