head_name	relation	tail_name
Cell adhesion molecule 1	MODIFIED_IN	cervical intraepithelial neoplasia
Cell adhesion molecule 1	MODIFIED_IN	breast neoplasm
Cell adhesion molecule 1	MODIFIED_IN	carcinoma of liver and intrahepatic biliary tract
Cancer-associated gene 1 protein	MODIFIED_IN	squamous cell carcinoma
Cancer-associated gene 1 protein	MODIFIED_IN	tarsal-carpal coalition syndrome
Centrosomal protein of 41 kDa	MODIFIED_IN	neoplasm
Cilia- and flagella-associated protein 46	MODIFIED_IN	nasopharyngeal carcinoma
Cilia- and flagella-associated protein 69	MODIFIED_IN	B-cell neoplasm
Density-regulated protein	MODIFIED_IN	autosomal dominant optic atrophy, classic form
Density-regulated protein	MODIFIED_IN	colorectal carcinoma
DEP domain-containing protein 7	MODIFIED_IN	depressive disorder
Deuterosome assembly protein 1	MODIFIED_IN	liver cancer
Deuterosome assembly protein 1	MODIFIED_IN	carcinoma of liver and intrahepatic biliary tract
Diacylglycerol kinase beta	MODIFIED_IN	colorectal carcinoma
Diacylglycerol kinase epsilon	MODIFIED_IN	colorectal carcinoma
Diacylglycerol kinase iota	MODIFIED_IN	neoplasm
Diacylglycerol kinase iota	MODIFIED_IN	glioblastoma
Diacylglycerol kinase iota	MODIFIED_IN	adult glioblastoma
Deoxyguanosine kinase, mitochondrial	MODIFIED_IN	colorectal carcinoma
Glutamate dehydrogenase 1, mitochondrial	MODIFIED_IN	cancer
Glutamate dehydrogenase 1, mitochondrial	MODIFIED_IN	adult glioblastoma
Coronin-1A	MODIFIED_IN	childhood acute lymphoblastic leukemia
Coronin-1A	MODIFIED_IN	acute lymphoblastic leukemia
Coronin-1A	MODIFIED_IN	Beckwith-Wiedemann syndrome
Coronin-1A	MODIFIED_IN	acute myeloid leukemia
Cortistatin	MODIFIED_IN	asthma
Cilia- and flagella-associated protein 100	MODIFIED_IN	neoplasm
Cilia- and flagella-associated protein 100	MODIFIED_IN	lung neoplasm
Craniofacial development protein 1	MODIFIED_IN	squamous cell carcinoma
Craniofacial development protein 1	MODIFIED_IN	cervical intraepithelial neoplasia
Chromodomain-helicase-DNA-binding protein 1	MODIFIED_IN	breast carcinoma
Chromodomain-helicase-DNA-binding protein 1	MODIFIED_IN	breast cancer
Chromodomain-helicase-DNA-binding protein 5	MODIFIED_IN	laryngeal squamous cell carcinoma
Chromodomain-helicase-DNA-binding protein 5	MODIFIED_IN	rectal carcinoma
Very long chain fatty acid elongase 5	MODIFIED_IN	kidney disorder
Elongator complex protein 1	MODIFIED_IN	ovarian carcinoma
Elongator complex protein 1	MODIFIED_IN	ovarian cancer
Epithelial membrane protein 3	MODIFIED_IN	esophageal cancer
Epithelial membrane protein 3	MODIFIED_IN	pheochromocytoma
Epithelial membrane protein 3	MODIFIED_IN	carcinoma of esophagus
Epithelial membrane protein 3	MODIFIED_IN	glioma
Epithelial membrane protein 3	MODIFIED_IN	neoplasm of esophagus
Hepatocyte nuclear factor 3-alpha	MODIFIED_IN	urinary bladder cancer
Hepatocyte nuclear factor 3-alpha	MODIFIED_IN	urinary bladder carcinoma
Hepatocyte nuclear factor 3-alpha	MODIFIED_IN	urinary bladder neoplasm
Forkhead box protein D3	MODIFIED_IN	gastric cancer
Forkhead box protein D3	MODIFIED_IN	gastric carcinoma
Forkhead box protein D3	MODIFIED_IN	gastric neoplasm
Forkhead box protein E3	MODIFIED_IN	childhood acute lymphoblastic leukemia
Forkhead box protein F1	MODIFIED_IN	invasive ductal breast carcinoma
Forkhead box protein I2	MODIFIED_IN	lip and oral cavity carcinoma
Forkhead box protein K1	MODIFIED_IN	autism
Beta/gamma crystallin domain-containing protein 1	MODIFIED_IN	metastatic melanoma
Beta/gamma crystallin domain-containing protein 1	MODIFIED_IN	plasma cell myeloma
Colorectal mutant cancer protein	MODIFIED_IN	inflammatory bowel disease
Cysteine-rich protein 3	MODIFIED_IN	squamous cell carcinoma
Cysteine-rich secretory protein 2	MODIFIED_IN	neuroblastoma
Cysteine-rich secretory protein 2	MODIFIED_IN	squamous cell carcinoma
Crk-like protein	MODIFIED_IN	acute lymphoblastic leukemia
Cysteine-rich secretory protein LCCL domain-containing 2	MODIFIED_IN	esophageal squamous cell carcinoma
DnaJ homolog subfamily C member 15	MODIFIED_IN	primitive neuroectodermal tumor
DnaJ homolog subfamily C member 15	MODIFIED_IN	medulloblastoma
DnaJ homolog subfamily C member 15	MODIFIED_IN	ependymoma
DnaJ homolog subfamily C member 15	MODIFIED_IN	brain neoplasm
Deleted in lung and esophageal cancer protein 1	MODIFIED_IN	cancer
Deleted in lung and esophageal cancer protein 1	MODIFIED_IN	lymphoma
Deleted in lung and esophageal cancer protein 1	MODIFIED_IN	squamous cell carcinoma
Deleted in lung and esophageal cancer protein 1	MODIFIED_IN	intrahepatic cholangiocarcinoma
Deleted in lung and esophageal cancer protein 1	MODIFIED_IN	pediatric lymphoma
Deleted in lung and esophageal cancer protein 1	MODIFIED_IN	adult lymphoma
Deleted in lung and esophageal cancer protein 1	MODIFIED_IN	plasma cell myeloma
Deleted in lung and esophageal cancer protein 1	MODIFIED_IN	hepatocellular carcinoma
Deleted in lung and esophageal cancer protein 1	MODIFIED_IN	head and neck squamous cell carcinoma
Deleted in lung and esophageal cancer protein 1	MODIFIED_IN	non-Hodgkin lymphoma
Deleted in lung and esophageal cancer protein 1	MODIFIED_IN	cholangiocarcinoma
Deleted in lung and esophageal cancer protein 1	MODIFIED_IN	ovarian neoplasm
Deleted in lung and esophageal cancer protein 1	MODIFIED_IN	breast neoplasm
Disks large homolog 2	MODIFIED_IN	Alzheimer disease
Disks large homolog 5	MODIFIED_IN	urinary bladder neoplasm
E3 ubiquitin-protein ligase CHFR	MODIFIED_IN	colon carcinoma
E3 ubiquitin-protein ligase CHFR	MODIFIED_IN	gastric cancer
E3 ubiquitin-protein ligase CHFR	MODIFIED_IN	carcinoma
E3 ubiquitin-protein ligase CHFR	MODIFIED_IN	malignant colon neoplasm
E3 ubiquitin-protein ligase CHFR	MODIFIED_IN	gastric neoplasm
E3 ubiquitin-protein ligase CHFR	MODIFIED_IN	colorectal carcinoma
E3 ubiquitin-protein ligase CHIP	MODIFIED_IN	exocrine pancreatic carcinoma
Carbohydrate sulfotransferase 7	MODIFIED_IN	colorectal carcinoma
Calcium and integrin-binding family member 2	MODIFIED_IN	urinary bladder cancer
Calcium and integrin-binding family member 2	MODIFIED_IN	urinary bladder carcinoma
Calcium and integrin-binding family member 2	MODIFIED_IN	urinary bladder neoplasm
Calcium and integrin-binding family member 2	MODIFIED_IN	diffuse large B-cell lymphoma
Lipid transferase CIDEA	MODIFIED_IN	endometrial carcinoma
Lipid transferase CIDEC	MODIFIED_IN	arteriosclerosis disorder
Lipid transferase CIDEC	MODIFIED_IN	atherosclerosis
CDGSH iron-sulfur domain-containing protein 3, mitochondrial	MODIFIED_IN	hereditary nonpolyposis colon cancer
Cytokine-inducible SH2-containing protein	MODIFIED_IN	type 2 diabetes mellitus
Eomesodermin homolog	MODIFIED_IN	laryngeal squamous cell carcinoma
Epoxide hydrolase 3	MODIFIED_IN	prostate neoplasm
Epidermal growth factor receptor substrate 15	MODIFIED_IN	lung neoplasm
DNA excision repair protein ERCC-1	MODIFIED_IN	benign neoplasm
General transcription and DNA repair factor IIH helicase/translocase subunit XPB	MODIFIED_IN	leukopenia
DNA excision repair protein ERCC-5	MODIFIED_IN	ovarian neoplasm
Protein crumbs homolog 3	MODIFIED_IN	clear cell renal carcinoma
Chorionic somatomammotropin hormone 1	MODIFIED_IN	choriocarcinoma
Chorionic somatomammotropin hormone 2	MODIFIED_IN	choriocarcinoma
CUB and sushi domain-containing protein 2	MODIFIED_IN	exocrine pancreatic carcinoma
Homeobox protein DLX-4	MODIFIED_IN	childhood myelodysplastic syndrome
DNA methyltransferase 1-associated protein 1	MODIFIED_IN	type 2 diabetes mellitus
DNA methyltransferase 1-associated protein 1	MODIFIED_IN	polycystic ovary syndrome
Doublesex- and mab-3-related transcription factor 1	MODIFIED_IN	oligospermia
Dynamin-1-like protein	MODIFIED_IN	malignant colon neoplasm
Docking protein 1	MODIFIED_IN	head and neck carcinoma
Docking protein 1	MODIFIED_IN	head and neck cancer
Docking protein 1	MODIFIED_IN	Burkitt lymphoma
Docking protein 1	MODIFIED_IN	hepatocellular carcinoma
Docking protein 4	MODIFIED_IN	lung neoplasm
Protein Dok-7	MODIFIED_IN	esophageal squamous cell carcinoma
G2 and S phase-expressed protein 1	MODIFIED_IN	gastric cancer
G2 and S phase-expressed protein 1	MODIFIED_IN	gastric carcinoma
Histone H1.0	MODIFIED_IN	urinary bladder cancer
Histone H1.0	MODIFIED_IN	urinary bladder carcinoma
Histone H1.0	MODIFIED_IN	urinary bladder neoplasm
Histone H1.2	MODIFIED_IN	influenza
Histone H2AX	MODIFIED_IN	leukemia
Histone H2AX	MODIFIED_IN	childhood leukemia
Histone H2AX	MODIFIED_IN	triple-negative breast carcinoma
Histone H2A.Z	MODIFIED_IN	neoplasm
Histone H2A.Z	MODIFIED_IN	lung cancer
Histone H3.1t	MODIFIED_IN	non-small cell lung carcinoma
Histone H4	MODIFIED_IN	cancer
Histone H4	MODIFIED_IN	breast neoplasm
Histone H4	MODIFIED_IN	castration-resistant prostate carcinoma
E3 ubiquitin-protein ligase HACE1	MODIFIED_IN	carcinoma
Heart- and neural crest derivatives-expressed protein 1	MODIFIED_IN	colon carcinoma
Heart- and neural crest derivatives-expressed protein 1	MODIFIED_IN	malignant colon neoplasm
Frizzled-3	MODIFIED_IN	congenital hydrocephalus
Frizzled-3	MODIFIED_IN	neural tube defect
Frizzled-9	MODIFIED_IN	acute promyelocytic leukemia
Frizzled-9	MODIFIED_IN	acute myeloid leukemia
Frizzled-9	MODIFIED_IN	myelodysplastic syndrome
G-protein coupled receptor 37-like 1	MODIFIED_IN	Alzheimer disease
Growth arrest and DNA damage-inducible protein GADD45 gamma	MODIFIED_IN	neoplasm
Growth arrest and DNA damage-inducible protein GADD45 gamma	MODIFIED_IN	esophageal cancer
Growth arrest and DNA damage-inducible protein GADD45 gamma	MODIFIED_IN	carcinoma of esophagus
Growth arrest and DNA damage-inducible protein GADD45 gamma	MODIFIED_IN	neoplasm of esophagus
GRB2-associated-binding protein 1	MODIFIED_IN	synovial sarcoma
Transcriptional repressor CTCF	MODIFIED_IN	childhood acute lymphoblastic leukemia
Transcriptional repressor CTCF	MODIFIED_IN	urinary bladder cancer
Transcriptional repressor CTCF	MODIFIED_IN	acute lymphoblastic leukemia
Transcriptional repressor CTCF	MODIFIED_IN	urinary bladder carcinoma
Transcriptional repressor CTCF	MODIFIED_IN	urinary bladder neoplasm
CTD small phosphatase-like protein	MODIFIED_IN	adenocarcinoma
CTD small phosphatase-like protein	MODIFIED_IN	lymphoid leukemia
CTD small phosphatase-like protein	MODIFIED_IN	lung cancer
Cancer/testis antigen 1	MODIFIED_IN	mesothelioma
Catenin alpha-1	MODIFIED_IN	leukemia
Catenin alpha-1	MODIFIED_IN	childhood leukemia
Catenin alpha-1	MODIFIED_IN	myelodysplastic syndrome
Catenin alpha-1	MODIFIED_IN	childhood myelodysplastic syndrome
Catenin alpha-1	MODIFIED_IN	hematopoietic and lymphoid cell neoplasm
Catenin delta-1	MODIFIED_IN	melanoma
RNA polymerase-associated protein CTR9 homolog	MODIFIED_IN	ovarian carcinoma
RNA polymerase-associated protein CTR9 homolog	MODIFIED_IN	ovarian cancer
N-acetyltransferase ESCO1	MODIFIED_IN	mesothelioma
Epithelial splicing regulatory protein 1	MODIFIED_IN	metastatic melanoma
Extended synaptotagmin-1	MODIFIED_IN	non-small cell lung carcinoma
Developmental pluripotency-associated protein 3	MODIFIED_IN	germ cell tumor
Dihydropyrimidinase-related protein 3	MODIFIED_IN	lymphoma
Dihydropyrimidinase-related protein 3	MODIFIED_IN	prostate carcinoma
Dihydropyrimidinase-related protein 3	MODIFIED_IN	prostate cancer
G antigen 7	MODIFIED_IN	colorectal carcinoma
Polypeptide N-acetylgalactosaminyltransferase 2	MODIFIED_IN	coronary atherosclerosis
Glycine--tRNA ligase	MODIFIED_IN	estrogen-receptor positive breast cancer
Ecotropic viral integration site 5 protein homolog	MODIFIED_IN	neuroblastoma
Ena/VASP-like protein	MODIFIED_IN	plasma cell myeloma
Envoplakin	MODIFIED_IN	childhood acute lymphoblastic leukemia
Envoplakin	MODIFIED_IN	lymphoid leukemia
Exostosin-1	MODIFIED_IN	leukemia
Exostosin-1	MODIFIED_IN	childhood leukemia
Exostosin-like 1	MODIFIED_IN	cancer
Protein phosphatase EYA4	MODIFIED_IN	adenocarcinoma
Protein phosphatase EYA4	MODIFIED_IN	lung adenocarcinoma
Actin-associated protein FAM107A	MODIFIED_IN	clear cell renal carcinoma
Actin-associated protein FAM107A	MODIFIED_IN	renal cell carcinoma
Actin-associated protein FAM107A	MODIFIED_IN	laryngeal squamous cell carcinoma
Endothelial transcription factor GATA-2	MODIFIED_IN	lung carcinoma
Endothelial transcription factor GATA-2	MODIFIED_IN	lung cancer
Transcription factor GATA-5	MODIFIED_IN	carcinoma
Transcription factor GATA-5	MODIFIED_IN	clear cell renal carcinoma
Transcription factor GATA-5	MODIFIED_IN	ductal breast carcinoma in situ
Transcription factor GATA-5	MODIFIED_IN	esophageal adenocarcinoma
Transcription factor GATA-5	MODIFIED_IN	renal cell carcinoma
Transcription factor GATA-5	MODIFIED_IN	squamous cell carcinoma
Transcription factor GATA-5	MODIFIED_IN	exocrine pancreatic carcinoma
Transcription factor GATA-5	MODIFIED_IN	pancreatic neoplasm
Transcription factor GATA-5	MODIFIED_IN	gastric neoplasm
Transcription factor GATA-5	MODIFIED_IN	lung neoplasm
Transcription factor GATA-6	MODIFIED_IN	polydactyly
Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial	MODIFIED_IN	neoplasm
Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial	MODIFIED_IN	endometriosis
Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial	MODIFIED_IN	esophageal cancer
Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial	MODIFIED_IN	carcinoma of esophagus
Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial	MODIFIED_IN	neoplasm of esophagus
Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-4	MODIFIED_IN	thymic carcinoma
Globoside alpha-1,3-N-acetylgalactosaminyltransferase 1	MODIFIED_IN	ovarian carcinoma
Globoside alpha-1,3-N-acetylgalactosaminyltransferase 1	MODIFIED_IN	ovarian cancer
Globoside alpha-1,3-N-acetylgalactosaminyltransferase 1	MODIFIED_IN	ovarian neoplasm
Highly divergent homeobox	MODIFIED_IN	primary ovarian failure
E3 ISG15--protein ligase HERC5	MODIFIED_IN	non-small cell lung carcinoma
Transcription factor HES-2	MODIFIED_IN	neuroblastoma
Transcription factor HES-5	MODIFIED_IN	neuroblastoma
Hairy/enhancer-of-split related with YRPW motif protein 2	MODIFIED_IN	alcohol dependence
Hepatocyte growth factor-like protein	MODIFIED_IN	gastric cancer
Hepatocyte growth factor-like protein	MODIFIED_IN	carcinoma
Hepatocyte growth factor-like protein	MODIFIED_IN	renal cell carcinoma
Hepatocyte growth factor-like protein	MODIFIED_IN	gastric carcinoma
Hepatocyte growth factor-like protein	MODIFIED_IN	adult glioblastoma
Hedgehog-interacting protein	MODIFIED_IN	neuroblastoma
Hedgehog-interacting protein	MODIFIED_IN	pancreatic neoplasm
Hypermethylated in cancer 1 protein	MODIFIED_IN	clear cell renal carcinoma
Hypermethylated in cancer 1 protein	MODIFIED_IN	renal cell carcinoma
Hypoxia-inducible factor 3-alpha	MODIFIED_IN	eclampsia
Rho GDP-dissociation inhibitor 1	MODIFIED_IN	severe congenital neutropenia
Rho GDP-dissociation inhibitor 2	MODIFIED_IN	severe congenital neutropenia
HLA class II histocompatibility antigen, DQ beta 1 chain	MODIFIED_IN	rheumatoid arthritis
HLA class II histocompatibility antigen, DR beta 4 chain	MODIFIED_IN	astrocytoma (excluding glioblastoma)
Dual oxidase 1	MODIFIED_IN	breast carcinoma
Dual oxidase 1	MODIFIED_IN	breast cancer
Dual oxidase 1	MODIFIED_IN	lung neoplasm
Dual oxidase 2	MODIFIED_IN	lung carcinoma
Dual oxidase 2	MODIFIED_IN	lung cancer
Dual oxidase 2	MODIFIED_IN	lung neoplasm
Dual specificity protein phosphatase 16	MODIFIED_IN	Burkitt lymphoma
Dual specificity protein phosphatase 22	MODIFIED_IN	Alzheimer disease
Dual specificity protein phosphatase 26	MODIFIED_IN	fatty liver disease
Dual specificity protein phosphatase 4	MODIFIED_IN	anaplastic astrocytoma
Dual specificity protein phosphatase 4	MODIFIED_IN	glioblastoma
Dual specificity protein phosphatase 6	MODIFIED_IN	Alzheimer disease
Dual specificity protein phosphatase 6	MODIFIED_IN	lung adenocarcinoma
Dual specificity protein phosphatase 2	MODIFIED_IN	lung carcinoma
Dual specificity protein phosphatase 2	MODIFIED_IN	lung cancer
Dual specificity protein phosphatase 2	MODIFIED_IN	breast neoplasm
Segment polarity protein dishevelled homolog DVL-1	MODIFIED_IN	ovarian carcinoma
Segment polarity protein dishevelled homolog DVL-1	MODIFIED_IN	ovarian cancer
Segment polarity protein dishevelled homolog DVL-1	MODIFIED_IN	ovarian neoplasm
Inorganic pyrophosphatase	MODIFIED_IN	atrial fibrillation
Protein FAM217B	MODIFIED_IN	ulcerative colitis
Dynein light chain 1, cytoplasmic	MODIFIED_IN	plasma cell myeloma
Dynein light chain 1, cytoplasmic	MODIFIED_IN	hepatocellular carcinoma
Dynein light chain 1, cytoplasmic	MODIFIED_IN	cholangiocarcinoma
Band 4.1-like protein 3	MODIFIED_IN	adenocarcinoma
Band 4.1-like protein 3	MODIFIED_IN	T-cell non-Hodgkin lymphoma
Band 4.1-like protein 3	MODIFIED_IN	cervical intraepithelial neoplasia
Band 4.1-like protein 3	MODIFIED_IN	breast neoplasm
Band 4.1-like protein 3	MODIFIED_IN	lung neoplasm
Protein ECT2	MODIFIED_IN	pancreatic neoplasm
Ectodysplasin-A receptor-associated adapter protein	MODIFIED_IN	non-small cell lung carcinoma
Ectodysplasin-A	MODIFIED_IN	breast carcinoma
Ectodysplasin-A	MODIFIED_IN	breast cancer
Endothelin-3	MODIFIED_IN	colon carcinoma
Endothelin-3	MODIFIED_IN	breast carcinoma
Endothelin-3	MODIFIED_IN	cancer
Endothelin-3	MODIFIED_IN	neoplasm
Endothelin-3	MODIFIED_IN	malignant colon neoplasm
Elongation factor 1-alpha 2	MODIFIED_IN	non-small cell lung carcinoma
Extracellular serine/threonine protein kinase FAM20C	MODIFIED_IN	heart disorder
Protein FAM43B	MODIFIED_IN	hepatocellular carcinoma
Helicase-like transcription factor	MODIFIED_IN	polyposis
Helicase-like transcription factor	MODIFIED_IN	gastric cancer
Helicase-like transcription factor	MODIFIED_IN	colonic neoplasm
Helicase-like transcription factor	MODIFIED_IN	esophageal squamous cell carcinoma
Helicase-like transcription factor	MODIFIED_IN	esophageal cancer
Helicase-like transcription factor	MODIFIED_IN	gastric carcinoma
Helicase-like transcription factor	MODIFIED_IN	malignant colon neoplasm
Helicase-like transcription factor	MODIFIED_IN	gastric neoplasm
Homeobox protein engrailed-1	MODIFIED_IN	neoplasm
Hepatocyte nuclear factor 6	MODIFIED_IN	squamous cell carcinoma
Gem-associated protein 4	MODIFIED_IN	squamous cell carcinoma
GDNF family receptor alpha-4	MODIFIED_IN	Hirschsprung disease
Ras GTPase-activating-like protein IQGAP2	MODIFIED_IN	gastric neoplasm
Interferon regulatory factor 6	MODIFIED_IN	cervical cancer
Interferon regulatory factor 6	MODIFIED_IN	cervical carcinoma
Interferon regulatory factor 7	MODIFIED_IN	neoplasm
Iroquois-class homeodomain protein IRX-1	MODIFIED_IN	squamous cell carcinoma
Integrin alpha-7	MODIFIED_IN	malignant pleural mesothelioma
Integrin beta-4	MODIFIED_IN	colorectal carcinoma
Inter-alpha-trypsin inhibitor heavy chain H5	MODIFIED_IN	urinary bladder cancer
Inter-alpha-trypsin inhibitor heavy chain H5	MODIFIED_IN	urinary bladder carcinoma
Inter-alpha-trypsin inhibitor heavy chain H5	MODIFIED_IN	urinary bladder neoplasm
Inter-alpha-trypsin inhibitor heavy chain H5	MODIFIED_IN	lung carcinoma
Inter-alpha-trypsin inhibitor heavy chain H5	MODIFIED_IN	non-small cell lung carcinoma
Inter-alpha-trypsin inhibitor heavy chain H5	MODIFIED_IN	lung cancer
FAS-associated death domain protein	MODIFIED_IN	prostate carcinoma
FAS-associated death domain protein	MODIFIED_IN	prostate cancer
FAS-associated death domain protein	MODIFIED_IN	breast neoplasm
FAS-associated death domain protein	MODIFIED_IN	lung neoplasm
Protein FAM9A	MODIFIED_IN	leiomyoma
Protein FAM9A	MODIFIED_IN	uterine corpus leiomyoma
Fanconi anemia group C protein	MODIFIED_IN	acute lymphoblastic leukemia
Fanconi anemia group C protein	MODIFIED_IN	acute leukemia
E3 ubiquitin-protein ligase FANCL	MODIFIED_IN	acute leukemia
Protocadherin Fat 4	MODIFIED_IN	gastric adenocarcinoma
Fetal and adult testis-expressed transcript protein	MODIFIED_IN	exocrine pancreatic carcinoma
Laminin subunit alpha-2	MODIFIED_IN	neoplasm
Laminin subunit alpha-2	MODIFIED_IN	colorectal carcinoma
Laminin subunit alpha-3	MODIFIED_IN	breast cancer
Laminin subunit alpha-3	MODIFIED_IN	breast neoplasm
Lysosome-associated membrane glycoprotein 3	MODIFIED_IN	lung adenocarcinoma
La-related protein 1B	MODIFIED_IN	beta thalassemia
Serine/threonine-protein kinase LATS1	MODIFIED_IN	carcinoma
Serine/threonine-protein kinase LATS1	MODIFIED_IN	squamous cell carcinoma
Serine/threonine-protein kinase LATS1	MODIFIED_IN	head and neck squamous cell carcinoma
Serine/threonine-protein kinase LATS1	MODIFIED_IN	metastatic malignant neoplasm
Linker for activation of T-cells family member 1	MODIFIED_IN	clear cell renal carcinoma
Ephrin-B2	MODIFIED_IN	glioblastoma
Ephrin-B3	MODIFIED_IN	neoplasm
Embryonal Fyn-associated substrate	MODIFIED_IN	metastatic malignant neoplasm
GRB10-interacting GYF protein 2	MODIFIED_IN	breast carcinoma
GRB10-interacting GYF protein 2	MODIFIED_IN	breast cancer
PDZ domain-containing protein GIPC1	MODIFIED_IN	colorectal carcinoma
Serine hydroxymethyltransferase, cytosolic	MODIFIED_IN	essential hypertension
Heterogeneous nuclear ribonucleoprotein D-like	MODIFIED_IN	non-small cell lung carcinoma
Heterogeneous nuclear ribonucleoproteins C1/C2	MODIFIED_IN	non-small cell lung carcinoma
Protein Hook homolog 2	MODIFIED_IN	type 2 diabetes mellitus
Protein Hook homolog 2	MODIFIED_IN	glioma
Homeodomain-only protein	MODIFIED_IN	exocrine pancreatic carcinoma
Homeodomain-only protein	MODIFIED_IN	differentiated thyroid carcinoma
Homeodomain-only protein	MODIFIED_IN	nasopharyngeal carcinoma
Homeodomain-only protein	MODIFIED_IN	colorectal carcinoma
Heterochromatin protein 1-binding protein 3	MODIFIED_IN	postpartum depression
Heterochromatin protein 1-binding protein 3	MODIFIED_IN	progressive pseudorheumatoid arthropathy of childhood
4-hydroxyphenylpyruvate dioxygenase-like protein	MODIFIED_IN	hepatocellular carcinoma
Inactive heparanase-2	MODIFIED_IN	hydatidiform mole
Inactive heparanase-2	MODIFIED_IN	acute leukemia
Inactive heparanase-2	MODIFIED_IN	hydatidiform mole, recurrent, 1
Inactive heparanase-2	MODIFIED_IN	dyskeratosis congenita
Activator of apoptosis harakiri	MODIFIED_IN	gastric cancer
Activator of apoptosis harakiri	MODIFIED_IN	prostate carcinoma
Activator of apoptosis harakiri	MODIFIED_IN	prostate cancer
Activator of apoptosis harakiri	MODIFIED_IN	gastric neoplasm
Activator of apoptosis harakiri	MODIFIED_IN	prostate neoplasm
Activator of apoptosis harakiri	MODIFIED_IN	colorectal carcinoma
Activator of apoptosis harakiri	MODIFIED_IN	astrocytoma (excluding glioblastoma)
Heparan sulfate glucosamine 3-O-sulfotransferase 1	MODIFIED_IN	chondrosarcoma
Heparan sulfate glucosamine 3-O-sulfotransferase 2	MODIFIED_IN	ovarian carcinoma
Heat shock protein beta-6	MODIFIED_IN	myocardial ischemia
Heat shock protein beta-7	MODIFIED_IN	cancer
Janus kinase and microtubule-interacting protein 2	MODIFIED_IN	esophageal squamous cell carcinoma
Fibulin-1	MODIFIED_IN	cutaneous melanoma
Fibulin-1	MODIFIED_IN	melanoma
Fibulin-2	MODIFIED_IN	childhood acute lymphoblastic leukemia
Fibulin-5	MODIFIED_IN	lung carcinoma
Fibulin-5	MODIFIED_IN	lung cancer
Fibrillin-2	MODIFIED_IN	lung carcinoma
Fibrillin-2	MODIFIED_IN	non-small cell lung carcinoma
Fibrillin-2	MODIFIED_IN	lung cancer
F-box/WD repeat-containing protein 4	MODIFIED_IN	breast carcinoma
F-box/WD repeat-containing protein 4	MODIFIED_IN	bone osteosarcoma
F-box/WD repeat-containing protein 4	MODIFIED_IN	osteosarcoma
F-box/WD repeat-containing protein 4	MODIFIED_IN	breast cancer
F-box/WD repeat-containing protein 4	MODIFIED_IN	cholangiocarcinoma
Fasciculation and elongation protein zeta-1	MODIFIED_IN	squamous cell carcinoma
Fez family zinc finger protein 2	MODIFIED_IN	nasopharyngeal carcinoma
GMP reductase 1	MODIFIED_IN	Alzheimer disease
Glycine N-methyltransferase	MODIFIED_IN	Matthew-Wood syndrome
Glycine N-methyltransferase	MODIFIED_IN	acute myeloid leukemia
Golgin subfamily A member 6A	MODIFIED_IN	cardiomyopathy
Homeobox protein Meis1	MODIFIED_IN	epithelial neoplasm
Homeobox protein Meis2	MODIFIED_IN	retinitis pigmentosa
Mesoderm-specific transcript homolog protein	MODIFIED_IN	oligospermia
Mesoderm-specific transcript homolog protein	MODIFIED_IN	cervical cancer
Mesoderm-specific transcript homolog protein	MODIFIED_IN	cervical carcinoma
Mesoderm-specific transcript homolog protein	MODIFIED_IN	male infertility
Mesoderm-specific transcript homolog protein	MODIFIED_IN	hepatocellular carcinoma
Mesoderm-specific transcript homolog protein	MODIFIED_IN	cervical intraepithelial neoplasia
Mitofusin-2	MODIFIED_IN	essential hypertension
Homeobox protein Hox-A10	MODIFIED_IN	squamous cell carcinoma
Homeobox protein Hox-A10	MODIFIED_IN	glioblastoma
Homeobox protein Hox-A10	MODIFIED_IN	adult glioblastoma
Homeobox protein Hox-A1	MODIFIED_IN	small cell lung carcinoma
Homeobox protein Hox-A2	MODIFIED_IN	neoplasm
Homeobox protein Hox-A4	MODIFIED_IN	breast carcinoma
Homeobox protein Hox-A4	MODIFIED_IN	leukemia
Homeobox protein Hox-A4	MODIFIED_IN	breast cancer
Homeobox protein Hox-A4	MODIFIED_IN	Silver-Russell syndrome
Homeobox protein Hox-A4	MODIFIED_IN	acute myeloid leukemia
Homeobox protein Hox-A6	MODIFIED_IN	cancer
Homeobox protein Hox-A9	MODIFIED_IN	urinary bladder cancer
Homeobox protein Hox-A9	MODIFIED_IN	urinary bladder neoplasm
Homeobox protein Hox-A9	MODIFIED_IN	lung adenocarcinoma
Homeobox protein Hox-A9	MODIFIED_IN	squamous cell carcinoma
Homeobox protein Hox-A9	MODIFIED_IN	hepatocellular carcinoma
Homeobox protein Hox-B3	MODIFIED_IN	ovarian carcinoma
Homeobox protein Hox-D10	MODIFIED_IN	colon carcinoma
Homeobox protein Hox-D10	MODIFIED_IN	thyroid gland papillary carcinoma
Homeobox protein Hox-D10	MODIFIED_IN	hepatocellular carcinoma
Homeobox protein Hox-D10	MODIFIED_IN	malignant colon neoplasm
Homeobox protein Hox-D13	MODIFIED_IN	breast neoplasm
Homeobox protein Hox-D3	MODIFIED_IN	clear cell renal carcinoma
