head_name	relation	tail_name
Mercaptopurine	TRANSPORTED_BY	Equilibrative nucleoside transporter 1
Mercaptopurine	TRANSPORTED_BY	Equilibrative nucleoside transporter 2
Mercaptopurine	TRANSPORTED_BY	Equilibrative nucleobase transporter 1
Procainamide	TRANSPORTED_BY	Solute carrier family 22 member 1
Procainamide	TRANSPORTED_BY	Solute carrier family 22 member 2
Procainamide	TRANSPORTED_BY	Solute carrier family 22 member 3
Procainamide	TRANSPORTED_BY	Solute carrier family 22 member 4
Procainamide	TRANSPORTED_BY	Organic cation/carnitine transporter 2
Procainamide	TRANSPORTED_BY	Multidrug and toxin extrusion protein 1
Procainamide	TRANSPORTED_BY	Multidrug and toxin extrusion protein 2
Selegiline	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Fenofibrate	TRANSPORTED_BY	Bile salt export pump
Melphalan	TRANSPORTED_BY	Asc-type amino acid transporter 1
Melphalan	TRANSPORTED_BY	Large neutral amino acids transporter small subunit 1
Melphalan	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Melphalan	TRANSPORTED_BY	Solute carrier family 22 member 3
Memantine	TRANSPORTED_BY	Solute carrier family 22 member 2
Memantine	TRANSPORTED_BY	Solute carrier family 22 member 4
Memantine	TRANSPORTED_BY	Multidrug and toxin extrusion protein 1
Memantine	TRANSPORTED_BY	Sodium/hydrogen exchanger 1
Gatifloxacin	TRANSPORTED_BY	ATP-binding cassette sub-family C member 2
Gatifloxacin	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Gatifloxacin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1A2
Rifampin	TRANSPORTED_BY	Bile salt export pump
Rifampin	TRANSPORTED_BY	Broad substrate specificity ATP-binding cassette transporter ABCG2
Rifampin	TRANSPORTED_BY	Multidrug resistance-associated protein 1
Rifampin	TRANSPORTED_BY	ATP-binding cassette sub-family C member 2
Rifampin	TRANSPORTED_BY	ATP-binding cassette sub-family C member 3
Rifampin	TRANSPORTED_BY	ATP-binding cassette sub-family C member 5
Rifampin	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Rifampin	TRANSPORTED_BY	Solute carrier family 22 member 6
Rifampin	TRANSPORTED_BY	Solute carrier family 22 member 7
Rifampin	TRANSPORTED_BY	Organic anion transporter 3
Rifampin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1A2
Rifampin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B1
Rifampin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B3
Rifampin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 2B1
Abacavir	TRANSPORTED_BY	Broad substrate specificity ATP-binding cassette transporter ABCG2
Abacavir	TRANSPORTED_BY	ATP-binding cassette sub-family C member 4
Abacavir	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Ibuprofen	TRANSPORTED_BY	Monocarboxylate transporter 2
Ibuprofen	TRANSPORTED_BY	Multidrug resistance-associated protein 1
Ibuprofen	TRANSPORTED_BY	ATP-binding cassette sub-family C member 4
Ibuprofen	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Ibuprofen	TRANSPORTED_BY	Probable small intestine urate exporter
Ibuprofen	TRANSPORTED_BY	Solute carrier family 22 member 6
Ibuprofen	TRANSPORTED_BY	Organic anion transporter 3
Ibuprofen	TRANSPORTED_BY	Solute carrier family 22 member 11
Ibuprofen	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1A2
Ibuprofen	TRANSPORTED_BY	Solute carrier organic anion transporter family member 2B1
Novobiocin	TRANSPORTED_BY	Broad substrate specificity ATP-binding cassette transporter ABCG2
Novobiocin	TRANSPORTED_BY	Solute carrier family 22 member 6
Novobiocin	TRANSPORTED_BY	Organic anion transporter 3
Novobiocin	TRANSPORTED_BY	Solute carrier family 22 member 11
Novobiocin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B1
Novobiocin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B3
Novobiocin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 2B1
Benzylpenicillin	TRANSPORTED_BY	Solute carrier family 15 member 1
Benzylpenicillin	TRANSPORTED_BY	Solute carrier family 15 member 2
Benzylpenicillin	TRANSPORTED_BY	Solute carrier family 22 member 4
Benzylpenicillin	TRANSPORTED_BY	Organic cation/carnitine transporter 2
Benzylpenicillin	TRANSPORTED_BY	Solute carrier family 22 member 6
Benzylpenicillin	TRANSPORTED_BY	Organic anion transporter 3
Benzylpenicillin	TRANSPORTED_BY	Solute carrier family 22 member 11
Benzylpenicillin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B1
Benzylpenicillin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B3
Benzylpenicillin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 2B1
Benzylpenicillin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 3A1
Benzylpenicillin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 4A1
Nitrendipine	TRANSPORTED_BY	Bile salt export pump
Nitrendipine	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Norfloxacin	TRANSPORTED_BY	Broad substrate specificity ATP-binding cassette transporter ABCG2
Norfloxacin	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Norfloxacin	TRANSPORTED_BY	Organic cation/carnitine transporter 2
Norfloxacin	TRANSPORTED_BY	Solute carrier family 22 member 6
Norfloxacin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1A2
Amoxicillin	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Amoxicillin	TRANSPORTED_BY	Solute carrier family 15 member 1
Amoxicillin	TRANSPORTED_BY	Solute carrier family 15 member 2
Amoxicillin	TRANSPORTED_BY	Solute carrier family 22 member 6
Melatonin	TRANSPORTED_BY	Organic anion transporter 3
Cefditoren	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B1
Glipizide	TRANSPORTED_BY	Bile salt export pump
Promethazine	TRANSPORTED_BY	ATP-binding cassette sub-family C member 3
Promethazine	TRANSPORTED_BY	ATP-binding cassette sub-family C member 4
Promethazine	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Mequitazine	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Atazanavir	TRANSPORTED_BY	Bile salt export pump
Atazanavir	TRANSPORTED_BY	Multidrug resistance-associated protein 1
Atazanavir	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Atazanavir	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B1
Atazanavir	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B3
Atazanavir	TRANSPORTED_BY	Solute carrier organic anion transporter family member 2B1
Fludarabine	TRANSPORTED_BY	Solute carrier family 28 member 3
Fludarabine	TRANSPORTED_BY	Equilibrative nucleoside transporter 1
Diphenhydramine	TRANSPORTED_BY	Solute carrier family 22 member 2
Diphenhydramine	TRANSPORTED_BY	Organic cation/carnitine transporter 2
Atorvastatin	TRANSPORTED_BY	Bile salt export pump
Atorvastatin	TRANSPORTED_BY	Monocarboxylate transporter 1
Atorvastatin	TRANSPORTED_BY	Monocarboxylate transporter 2
Atorvastatin	TRANSPORTED_BY	Multidrug resistance-associated protein 1
Atorvastatin	TRANSPORTED_BY	ATP-binding cassette sub-family C member 2
Atorvastatin	TRANSPORTED_BY	ATP-binding cassette sub-family C member 4
Atorvastatin	TRANSPORTED_BY	ATP-binding cassette sub-family C member 5
Atorvastatin	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Atorvastatin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1A2
Atorvastatin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B1
Atorvastatin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B3
Atorvastatin	TRANSPORTED_BY	Solute carrier organic anion transporter family member 2B1
Tegaserod	TRANSPORTED_BY	Broad substrate specificity ATP-binding cassette transporter ABCG2
Tegaserod	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Tegaserod	TRANSPORTED_BY	Sodium-dependent serotonin transporter
Vigabatrin	TRANSPORTED_BY	Proton-coupled amino acid transporter 1
Benzocaine	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Primaquine	TRANSPORTED_BY	ATP-dependent translocase ABCB1
Iloprost	TRANSPORTED_BY	Solute carrier organic anion transporter family member 2A1
Iloprost	TRANSPORTED_BY	Solute carrier organic anion transporter family member 2B1
Iloprost	TRANSPORTED_BY	Solute carrier organic anion transporter family member 3A1
Ouabain	TRANSPORTED_BY	Organic anion transporter 3
Ouabain	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1A2
Ouabain	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B1
Ouabain	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1B3
Ouabain	TRANSPORTED_BY	Solute carrier organic anion transporter family member 1C1
Ouabain	TRANSPORTED_BY	Solute carrier organic anion transporter family member 4C1
Hesperetin	TRANSPORTED_BY	Broad substrate specificity ATP-binding cassette transporter ABCG2
Fluvastatin	TRANSPORTED_BY	ATP-binding cassette sub-family C member 2
Fluvastatin	TRANSPORTED_BY	Solute carrier family 15 member 1
