head_name	relation	tail_name
PROPRANOLOL	TREATS	osteoporosis
PROPRANOLOL	TREATS	colorectal neoplasm
PROPRANOLOL	TREATS	panic disorder
PROPRANOLOL	TREATS	hemangioma
PROPRANOLOL	TREATS	hypotensive disorder
PROPRANOLOL	TREATS	orthostatic hypotension
PROPRANOLOL	TREATS	migraine with aura
PROPRANOLOL	TREATS	triple-negative breast carcinoma
PROPRANOLOL	TREATS	fibromyalgia
PROPRANOLOL	TREATS	anxiety disorder
PROPRANOLOL	TREATS	dystocia
PROPRANOLOL	TREATS	acute stress disorder
PROPRANOLOL	TREATS	retinopathy of prematurity
PROPRANOLOL	TREATS	mitral valve prolapse
PROPRANOLOL	TREATS	hypoglycemia
PROPRANOLOL	TREATS	Marfan syndrome
PROPRANOLOL	TREATS	obstructive sleep apnea syndrome
PROPRANOLOL	TREATS	hepatocellular carcinoma
PROPRANOLOL	TREATS	thyrotoxicosis
PROPRANOLOL	TREATS	anxiety
PROPRANOLOL	TREATS	sickle cell disease
PROPRANOLOL	TREATS	postural orthostatic tachycardia syndrome
PROPRANOLOL	TREATS	angiosarcoma
PROPRANOLOL	TREATS	hereditary hemorrhagic telangiectasia
PROPRANOLOL	TREATS	lymphedema
PROPRANOLOL	TREATS	pancreatic neoplasm
PROPRANOLOL	TREATS	gastric neoplasm
PROPRANOLOL	TREATS	breast neoplasm
PROPRANOLOL	TREATS	injury
PROPRANOLOL	TREATS	brain injury
PROPRANOLOL	TREATS	burn
PROPRANOLOL	TREATS	myocardial ischemia
PROPRANOLOL	TREATS	migraine without aura
PRACTOLOL	TREATS	cardiovascular disorder
TICRYNAFEN	TREATS	cardiovascular disorder
GEMFIBROZIL	TREATS	alcohol abuse
GEMFIBROZIL	TREATS	Alzheimer disease
GEMFIBROZIL	TREATS	cardiovascular disorder
GEMFIBROZIL	TREATS	coronary artery disorder
GEMFIBROZIL	TREATS	neoplasm
GEMFIBROZIL	TREATS	HIV infectious disease
GEMFIBROZIL	TREATS	type 2 diabetes mellitus
GEMFIBROZIL	TREATS	Parkinson disease
GEMFIBROZIL	TREATS	multiple sclerosis
GEMFIBROZIL	TREATS	hypertriglyceridemia
GEMFIBROZIL	TREATS	nicotine dependence
