head_name	relation	tail_name
Hesperetin	METABOLIZED_BY	Cytochrome P450 1A2
Oxamniquine	METABOLIZED_BY	Cytochrome P450 2D6
Leflunomide	METABOLIZED_BY	Cytochrome P450 1A2
Leflunomide	METABOLIZED_BY	Cytochrome P450 2C9
Leflunomide	METABOLIZED_BY	Cytochrome P450 3A4
Rosuvastatin	METABOLIZED_BY	Cytochrome P450 1B1
Rosuvastatin	METABOLIZED_BY	Cytochrome P450 2C9
Rosuvastatin	METABOLIZED_BY	Cytochrome P450 3A4
Pimozide	METABOLIZED_BY	Cytochrome P450 1A2
Pimozide	METABOLIZED_BY	Cytochrome P450 2D6
Pimozide	METABOLIZED_BY	Cytochrome P450 3A4
Pimozide	METABOLIZED_BY	Cytochrome P450 3A5
Pimozide	METABOLIZED_BY	Cytochrome P450 3A7
Capecitabine	METABOLIZED_BY	Cytidine deaminase
Capecitabine	METABOLIZED_BY	Thymidine phosphorylase
Quinacrine	METABOLIZED_BY	Cytochrome P450 3A4
Quinacrine	METABOLIZED_BY	Cytochrome P450 3A5
Quinacrine	METABOLIZED_BY	Histamine N-methyltransferase
Sertraline	METABOLIZED_BY	Cytochrome P450 1A2
Sertraline	METABOLIZED_BY	Cytochrome P450 2C9
Sertraline	METABOLIZED_BY	Cytochrome P450 2C19
Sertraline	METABOLIZED_BY	Cytochrome P450 2D6
Sertraline	METABOLIZED_BY	Cytochrome P450 2E1
Sertraline	METABOLIZED_BY	Cytochrome P450 3A4
Sibutramine	METABOLIZED_BY	Cytochrome P450 3A4
Methyprylon	METABOLIZED_BY	Cytochrome P450 2D6
Trilostane	METABOLIZED_BY	Cytochrome P450 3A4
Miconazole	METABOLIZED_BY	Cytochrome P450 11B1, mitochondrial
Miconazole	METABOLIZED_BY	Aromatase
Miconazole	METABOLIZED_BY	Cytochrome P450 2A6
Miconazole	METABOLIZED_BY	Cytochrome P450 2B6
Miconazole	METABOLIZED_BY	Cytochrome P450 2C8
Miconazole	METABOLIZED_BY	Cytochrome P450 2C9
Miconazole	METABOLIZED_BY	Cytochrome P450 2C19
Miconazole	METABOLIZED_BY	Cytochrome P450 2D6
Miconazole	METABOLIZED_BY	Cytochrome P450 2E1
Miconazole	METABOLIZED_BY	Cytochrome P450 3A4
Miconazole	METABOLIZED_BY	Lanosterol 14-alpha demethylase
Chlorpheniramine	METABOLIZED_BY	Cytochrome P450 2D6
Chlorpheniramine	METABOLIZED_BY	Cytochrome P450 3A4
Chlorpheniramine	METABOLIZED_BY	Cytochrome P450 3A5
Chlorpheniramine	METABOLIZED_BY	Cytochrome P450 3A7
Nifedipine	METABOLIZED_BY	Cytochrome P450 1A2
Nifedipine	METABOLIZED_BY	Cytochrome P450 2D6
Nifedipine	METABOLIZED_BY	Cytochrome P450 3A4
Nifedipine	METABOLIZED_BY	Cytochrome P450 3A5
Trimethaphan	METABOLIZED_BY	Cholinesterase
Atovaquone	METABOLIZED_BY	Cytochrome P450 2C9
