row_index	source_line	entity_type	entity	norm_entity	standard_name	description_source	description_words
245	138	DRUG	amiloride	amiloride	Amiloride	standard	60
246	6484	DRUG	amiloride / hydrochlorothiazide oral tablet	amiloride / hydrochlorothiazide oral tablet	Amiloride; Hydrochlorothiazide	modified_drug	59
247	139	DRUG	amineptine	amineptine	Amineptine	standard	91
248	140	DRUG	aminobenzoic acid	aminobenzoic acid	4-Aminobenzoic Acid	standard	63
249	141	DRUG	aminocaproic acid	aminocaproic acid	6-Aminohexanoic Acid	standard	84
250	142	DRUG	aminoglutethimide	aminoglutethimide	Aminoglutethimide	standard	56
251	143	DRUG	aminolevulinic acid	aminolevulinic acid	5-Aminolevulinic Acid	standard	139
252	144	DRUG	aminophenazone	aminophenazone	Aminopyrine	standard	65
253	145	DRUG	aminophylline	aminophylline	Aminophylline	standard	32
254	8070	DRUG	Aminorex	aminorex	AMINOREX	ChEMBL	19
255	146	DRUG	aminosalicylic acid	aminosalicylic acid	4-Aminosalicylic Acid	standard	52
256	147	DRUG	amiodarone	amiodarone	Amiodarone	standard	64
257	148	DRUG	amisulpride	amisulpride	Amisulpride	standard	84
258	149	DRUG	amitriptyline	amitriptyline	Amitriptyline	standard	57
259	6485	DRUG	amitriptyline / chlordiazepoxide oral tablet	amitriptyline / chlordiazepoxide oral tablet	Amitriptyline; chlordiazepoxide	modified_drug	59
260	6486	DRUG	amitriptyline / perphenazine oral tablet	amitriptyline / perphenazine oral tablet	Amitriptyline; Perphenazine	modified_drug	55
261	150	DRUG	amitriptylinoxide	amitriptylinoxide	Amitriptylinoxide	standard	6
262	151	DRUG	amivantamab	amivantamab	Amivantamab	standard	111
263	152	DRUG	amlexanox	amlexanox	Amlexanox	standard	50
264	153	DRUG	amlodipine	amlodipine	Amlodipine	standard	60
265	6487	DRUG	amlodipine / benazepril oral product	amlodipine / benazepril oral product	Amlodipine; Benazepril	modified_drug	65
266	6488	DRUG	amlodipine / benazepril pill	amlodipine / benazepril pill	Amlodipine; Benazepril	modified_drug	64
267	6489	DRUG	amlodipine / olmesartan pill	amlodipine / olmesartan pill	Amlodipine; Olmesartan	modified_drug	43
268	6490	DRUG	amlodipine / valsartan oral tablet	amlodipine / valsartan oral tablet	Amlodipine; Valsartan	modified_drug	64
269	6491	DRUG	amlodipine 10 mg / hydrochlorothiazide 25 mg / valsartan 160 mg oral tablet	amlodipine 10 mg / hydrochlorothiazide 25 mg / valsartan 160 mg oral tablet	Amlodipine; Hydrochlorothiazide; Valsartan	modified_drug	92
270	6492	DRUG	amlodipine 5 mg / hydrochlorothiazide 25 mg / valsartan 160 mg oral tablet	amlodipine 5 mg / hydrochlorothiazide 25 mg / valsartan 160 mg oral tablet	Amlodipine; Hydrochlorothiazide; Valsartan	modified_drug	92
271	154	DRUG	ammonia	ammonia	Ammonia	standard	75
272	155	DRUG	ammonia n-13	ammonia n-13	Ammonia N-13	standard	47
273	8195	DRUG	Ammonium chloride	ammonium chloride	Ammonium chloride	PubChem	28
274	156	DRUG	ammonium lactate	ammonium lactate	Ammonium Lactate	NCI Thesaurus	42
275	157	DRUG	amobarbital	amobarbital	Amobarbital	standard	33
276	158	DRUG	amodiaquine	amodiaquine	Amodiaquine	standard	73
277	159	DRUG	amorolfine	amorolfine	Amorolfine	standard	105
278	160	DRUG	amoxapine	amoxapine	Amoxapine	standard	40
279	161	DRUG	amoxicillin	amoxicillin	Amoxicillin	standard	43
280	162	DRUG	amphetamine	amphetamine	Amphetamine	standard	26
281	163	DRUG	amphomycin	amphomycin	amphomycin	standard	38
282	164	DRUG	amphotericin b	amphotericin b	Amphotericin B	standard	41
283	165	DRUG	ampicillin	ampicillin	Ampicillin	standard	46
284	166	DRUG	amprenavir	amprenavir	Amprenavir	standard	24
285	167	DRUG	amrinone	amrinone	Amrinone	standard	55
286	168	DRUG	amsacrine	amsacrine	Amsacrine	standard	54
287	169	DRUG	amyl nitrite	amyl nitrite	Isoamyl Nitrite	standard	31
288	170	DRUG	amylocaine	amylocaine	Amylocaine	standard	5
289	171	DRUG	anacaulase	anacaulase	STEM BROMELAIN	standard	22
290	172	DRUG	anagliptin	anagliptin	Anagliptin	standard	6
291	173	DRUG	anagrelide	anagrelide	Anagrelide	standard	37
292	174	DRUG	anagrelide hydrochloride	anagrelide hydrochloride	Anagrelide Hydrochloride	standard	25
293	175	DRUG	anakinra	anakinra	Anakinra	standard	212
294	176	DRUG	anamorelin hydrochloride	anamorelin hydrochloride	Anamorelin Hydrochloride	NCI Thesaurus	64
295	177	DRUG	anastrozole	anastrozole	Anastrozole	standard	35
296	8141	DRUG	Ancrod	ancrod	Ancrod	NCI Thesaurus	47
297	178	DRUG	andexanet alfa	andexanet alfa	Andexanet Alfa	standard	69
298	8159	DRUG	Andrographolide	andrographolide	Andrographolide	PubChem	55
299	8677	DRUG	Androstenedione	androstenedione	Androstenedione	PubChem	10
300	8385	DRUG	Anethole trithione	anethole trithione	Anethole trithione	PubChem	6
301	179	DRUG	angiotensin ii	angiotensin ii	Angiotensin Ii	standard	33
302	180	DRUG	anidulafungin	anidulafungin	Anidulafungin	standard	42
303	181	DRUG	anifrolumab	anifrolumab	Anifrolumab	DailyMed	166
304	182	DRUG	anileridine	anileridine	Anileridine	standard	82
305	8117	DRUG	Aniracetam	aniracetam	ANIRACETAM	ChEMBL	19
306	183	DRUG	anisindione	anisindione	Anisindione	standard	43
307	8268	DRUG	Anisodamine	anisodamine	CHEMBL5483037	ChEMBL	8
308	8200	DRUG	Anisomycin	anisomycin	Anisomycin	PubChem	63
309	184	DRUG	anisotropine methylbromide	anisotropine methylbromide	anisotropine methylbromide	standard	17
310	185	DRUG	anistreplase	anistreplase	Anistreplase	MeSH	91
311	186	DRUG	ansuvimab	ansuvimab	Ansuvimab	DailyMed	120
312	187	DRUG	antazoline	antazoline	Antazoline	standard	64
313	188	DRUG	anthralin	anthralin	Anthralin	standard	46
314	8794	DRUG	Anthranilic acid	anthranilic acid	Anthranilic acid	PubChem	52
315	189	DRUG	anthrax immune globulin human	anthrax immune globulin human	anthrax immune globulin human	corrected_overlay	12
316	190	DRUG	anthrax vaccine	anthrax vaccine	ANTHRAX VACCINE ABSORBED	standard	6
317	191	DRUG	anti-inhibitor coagulant complex	anti-inhibitor coagulant complex	Anti-Inhibitor Coagulant Complex	standard	99
318	192	DRUG	antihemophilic factor (recombinant), pegylated	antihemophilic factor (recombinant), pegylated	ANTIHEMOPHILIC FACTOR, PEGYLATED (MW 20000) HUMAN SEQUENCE RECOMBINANT	standard	5
319	193	DRUG	antihemophilic factor human	antihemophilic factor human	Antihemophilic Factor Human	standard	39
320	194	DRUG	antihemophilic factor, human recombinant	antihemophilic factor, human recombinant	Antihemophilic Factor, Human Recombinant	standard	58
321	6493	DRUG	antihemophilic factor, human recombinant injectable solution	antihemophilic factor, human recombinant injectable solution	Antihemophilic Factor Human	modified_drug	30
322	195	DRUG	antilymphocyte immunoglobulin (horse)	antilymphocyte immunoglobulin (horse)	ANTILYMPHOCYTE IMMUNOGLOBULIN (HORSE)	standard	1
323	8359	DRUG	Antimony	antimony	Antimony	PubChem	5
324	196	DRUG	antipyrine	antipyrine	Antipyrine	standard	47
325	6494	DRUG	antipyrine mixture with benzocaine	antipyrine mixture with benzocaine	antipyrine; benzocaine	corrected_overlay	10
326	197	DRUG	antithrombin alfa	antithrombin alfa	Antithrombin Alfa	standard	26
327	198	DRUG	antithrombin iii human	antithrombin iii human	Therapeutic Human Antithrombin-III	standard	33
328	199	DRUG	antithymocyte immunoglobulin (rabbit)	antithymocyte immunoglobulin (rabbit)	Antithymocyte globulin (rabbit)	manual_final7_review	34
329	8066	DRUG	Antrafenine	antrafenine	ANTRAFENINE	ChEMBL	19
330	8307	DRUG	Antroquinonol	antroquinonol	Antroquinonol	PubChem	110
331	200	DRUG	apadamtase alfa	apadamtase alfa	Apadamtase Alfa	standard	108
332	201	DRUG	apalutamide	apalutamide	Apalutamide	NCI Thesaurus	73
333	8199	DRUG	Apigenin	apigenin	Apigenin	PubChem	42
334	202	DRUG	apixaban	apixaban	Apixaban	standard	63
335	8327	DRUG	Apocynin	apocynin	Apocynin	PubChem	67
336	203	DRUG	apomorphine	apomorphine	Apomorphine	standard	36
337	204	DRUG	apomorphine hydrochloride hydrate	apomorphine hydrochloride hydrate	Apomorphine Hydrochloride	NCI Thesaurus	93
338	8064	DRUG	Apraclonidine	apraclonidine	Apraclonidine	NCI Thesaurus	29
339	205	DRUG	apramycin	apramycin	Apramycin	standard	44
340	206	DRUG	apremilast	apremilast	Apremilast	standard	62
341	207	DRUG	aprepitant	aprepitant	Aprepitant	standard	83
342	8069	DRUG	Aprindine	aprindine	APRINDINE HYDROCHLORIDE	ChEMBL	20
343	208	DRUG	aprocitentan	aprocitentan	Aprocitentan	standard	88
344	209	DRUG	aprotinin	aprotinin	Aprotinin	standard	72
345	210	DRUG	arabica coffee bean	arabica coffee bean	Coffea arabica coffee bean / coffee allergenic material	corrected_overlay	8
346	8116	DRUG	Arachidonic Acid	arachidonic acid	Arachidonic Acid	NCI Thesaurus	53
347	211	DRUG	aranidipine	aranidipine	Aranidipine	standard	6
348	212	DRUG	arbekacin	arbekacin	Arbekacin	standard	52
349	213	DRUG	arbutamine	arbutamine	Arbutamine	standard	16
350	214	DRUG	arbutin	arbutin	Arbutin	standard	49
351	215	DRUG	ardeparin	ardeparin	Ardeparin	standard	1
352	8113	DRUG	Arecoline	arecoline	ARECOLINE HYDROBROMIDE	ChEMBL	20
353	216	DRUG	arformoterol	arformoterol	Arformoterol	standard	90
354	217	DRUG	arformoterol maleate	arformoterol maleate	ARFORMOTEROL	NCI Thesaurus	77
355	218	DRUG	argatroban	argatroban	Argatroban	standard	5
356	219	DRUG	arginine	arginine	L-Arginine	standard	70
357	220	DRUG	argipressin	argipressin	Argipressin	standard	52
358	221	DRUG	arimoclomol citrate	arimoclomol citrate	Arimoclomol Citrate	DailyMed	150
359	222	DRUG	aripiprazole	aripiprazole	Aripiprazole	standard	73
360	223	DRUG	aripiprazole lauroxil	aripiprazole lauroxil	Aripiprazole Lauroxil	standard	71
361	224	DRUG	armodafinil	armodafinil	Armodafinil	standard	87
362	225	DRUG	arsenic trioxide	arsenic trioxide	Arsenic Trioxide	ChEBI	15
363	226	DRUG	arsenic(3+)	arsenic(3+)	Arsenic Cation (3+)	standard	5
364	227	DRUG	artemether	artemether	Artemether	standard	65
365	228	DRUG	artemisia douglasiana pollen	artemisia douglasiana pollen	Artemisia douglasiana pollen	corrected_overlay	7
366	229	DRUG	artemisinin	artemisinin	Artemisinin	standard	47
367	230	DRUG	artemotil	artemotil	Arteether	standard	5
368	231	DRUG	artenimol	artenimol	Artenimol	standard	5
369	232	DRUG	artesunate	artesunate	Artesunate	standard	71
370	233	DRUG	articaine	articaine	Articaine	standard	8
371	234	DRUG	arzoxifene	arzoxifene	Arzoxifene	NCI Thesaurus	65
372	235	DRUG	asciminib	asciminib	Asciminib	NCI Thesaurus	89
373	236	DRUG	asciminib hydrochloride	asciminib hydrochloride	Asciminib Hydrochloride	NCI Thesaurus	95
374	237	DRUG	ascorbic acid	ascorbic acid	L-Ascorbic Acid	standard	69
375	6495	DRUG	ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12 oral capsule	ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin b12 oral capsule	L-Ascorbic Acid; Biotin; Folic Acid; nicotinamide; Pantothenate; Pyridoxine; Riboflavin; Thiamine; Vitamin B12	Composite standard-source core descriptions	606
376	6496	DRUG	ascorbic acid / cholecalciferol / cuprous oxide / folic acid / magnesium oxide / niacin / polysaccharide iron complex / potassium iodide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin e / zinc oxide oral capsule	ascorbic acid / cholecalciferol / cuprous oxide / folic acid / magnesium oxide / niacin / polysaccharide iron complex / potassium iodide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin e / zinc oxide oral capsule	ascorbic acid; cholecalciferol; cuprous oxide; folic acid; oxide; Magnesium Oxide; niacin; Polysaccharide Iron Complex; iodide; Potassium Iodide; Pyridoxine; Riboflavin; Thiamine; vitamin a; Vitamin B12; Vitamin E; Zinc Oxide	ChEBI;Disease Ontology;PubChem;standard drug terminology	564
377	6497	DRUG	ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin e oral solution	ascorbic acid / cholecalciferol / niacinamide / pyridoxine / riboflavin / thiamine / vitamin a / vitamin b12 / vitamin e oral solution	L-Ascorbic Acid; calciol; Nicotinamide; Pyridoxine; Riboflavin; Thiamine; Retinol; Vitamin B12; Vitamin E	Composite standard-source core descriptions	648
378	6498	DRUG	ascorbic acid / ferrous fumarate / folic acid / vitamin b12 oral capsule	ascorbic acid / ferrous fumarate / folic acid / vitamin b12 oral capsule	L-Ascorbic Acid; Ferrous cation; Folic Acid; Vitamin B12	Composite standard-source core descriptions	259
379	238	DRUG	asenapine	asenapine	Asenapine	standard	28
380	239	DRUG	asfotase alfa	asfotase alfa	Asfotase Alfa	DailyMed	209
381	8395	DRUG	Asiaticoside	asiaticoside	Asiaticoside	PubChem	74
382	240	DRUG	asparaginase	asparaginase	Asparaginase	standard	96
383	241	DRUG	asparaginase erwinia chrysanthemi	asparaginase erwinia chrysanthemi	Asparaginase Erwinia chrysanthemi	standard	93
384	242	DRUG	asparaginase escherichia coli	asparaginase escherichia coli	Escherichia coli-derived asparaginase	corrected_overlay	25
385	8052	DRUG	Aspartame	aspartame	ASPARTAME	ChEMBL	19
386	243	DRUG	aspartic acid	aspartic acid	L-Aspartic Acid	standard	57
387	244	DRUG	aspergillus niger var. niger	aspergillus niger var. niger	Aspergillus niger var. niger	corrected_overlay	10
388	245	DRUG	aspirin	aspirin	Aspirin	standard	124
389	6499	DRUG	aspirin / butalbital / caffeine / codeine pill	aspirin / butalbital / caffeine / codeine pill	Aspirin; Butalbital; Caffeine; Codeine	modified_drug	111
390	6500	DRUG	aspirin / hydrocodone pill	aspirin / hydrocodone pill	Aspirin; Hydrocodone	modified_drug	61
391	6501	DRUG	aspirin / omeprazole oral product	aspirin / omeprazole oral product	Aspirin; omeprazole	modified_drug	58
392	6502	DRUG	aspirin / oxycodone pill	aspirin / oxycodone pill	Aspirin; Oxycodone	modified_drug	61
393	6503	DRUG	aspirin mixture with clopidogrel sulfate	aspirin mixture with clopidogrel sulfate	aspirin; clopidogrel	corrected_overlay	11
394	6504	DRUG	aspirin, butalbital and caffeine drug combination	aspirin, butalbital and caffeine drug combination	aspirin; butalbital; caffeine	corrected_overlay	12
395	8176	DRUG	Astaxanthin	astaxanthin	Astaxanthin	PubChem	87
396	246	DRUG	astemizole	astemizole	Astemizole	standard	45
397	247	DRUG	astrazeneca covid-19 vaccine	astrazeneca covid-19 vaccine	ChAdOx1 nCoV-19 Vaccine	standard	73
398	248	DRUG	asunaprevir	asunaprevir	Asunaprevir	standard	4
399	249	DRUG	ataluren	ataluren	Ataluren	standard	9
400	250	DRUG	atazanavir	atazanavir	Atazanavir	standard	39
401	6505	DRUG	atazanavir / cobicistat oral product	atazanavir / cobicistat oral product	Atazanavir; Cobicistat	modified_drug	65
402	251	DRUG	atenolol	atenolol	Atenolol	standard	52
403	252	DRUG	atezolizumab	atezolizumab	Atezolizumab	standard	166
404	253	DRUG	atogepant	atogepant	Atogepant	standard	75
405	254	DRUG	atoltivimab	atoltivimab	Atoltivimab	DailyMed	227
406	255	DRUG	atomoxetine	atomoxetine	Atomoxetine	standard	42
407	256	DRUG	atorvastatin	atorvastatin	Atorvastatin	standard	76
408	6506	DRUG	atorvastatin / ezetimibe oral product	atorvastatin / ezetimibe oral product	Atorvastatin; Ezetimibe	modified_drug	68
409	257	DRUG	atorvastatin(1-)	atorvastatin(1-)	Atorvastatin(1-)	standard	14
410	258	DRUG	atosiban	atosiban	Atosiban	standard	4
411	259	DRUG	atovaquone	atovaquone	3-(4-(4-Chlorophenyl)cyclohexyl)-4-hydroxynaphthalene-1,2-dione	standard	59
412	6507	DRUG	atovaquone / proguanil pill	atovaquone / proguanil pill	3-(4-(4-Chlorophenyl)cyclohexyl)-4-hydroxynaphthalene-1,2-dione; Proguanil	modified_drug	49
413	8054	DRUG	ATP	atp	ATP	ChEBI	23
414	260	DRUG	atracurium	atracurium	Atracurium	standard	35
415	261	DRUG	atracurium besylate	atracurium besylate	Atracurium Besylate	standard	34
416	262	DRUG	atrasentan	atrasentan	Atrasentan	standard	90
417	263	DRUG	atropine	atropine	Npc209773	standard	67
418	6508	DRUG	atropine / diphenoxylate oral solution	atropine / diphenoxylate oral solution	atropine; Diphenoxylate	PubChem	115
419	6509	DRUG	atropine sulfate / benzoic acid / hyoscyamine sulfate / methenamine / methylene blue / phenyl salicylate oral tablet	atropine sulfate / benzoic acid / hyoscyamine sulfate / methenamine / methylene blue / phenyl salicylate oral tablet	atropine; Benzoic Acid; Hyoscyamine; methenamine; Methylene Blue; phenyl salicylate	ChEBI;PubChem;standard drug terminology	263
420	264	DRUG	attapulgite	attapulgite	Attapulgite	standard	40
421	265	DRUG	augmentin	augmentin	amoxicillin; clavulanic acid	corrected_overlay	21
422	266	DRUG	auranofin	auranofin	Auranofin	standard	13
423	267	DRUG	aurothioglucose	aurothioglucose	Aurothioglucose	standard	6
424	268	DRUG	autologous cultured chondrocytes	autologous cultured chondrocytes	Autologous Cultured Chondrocytes	DailyMed	233
425	269	DRUG	avacincaptad pegol	avacincaptad pegol	Avacincaptad Pegol	DailyMed	156
426	270	DRUG	avacopan	avacopan	Avacopan	DailyMed	159
427	8275	DRUG	Avagacestat	avagacestat	Avagacestat	PubChem	8
428	271	DRUG	avalglucosidase alfa	avalglucosidase alfa	Avalglucosidase Alfa	DailyMed	124
429	272	DRUG	avalide	avalide	irbesartan; hydrochlorothiazide	corrected_overlay	12
430	273	DRUG	avanafil	avanafil	Avanafil	standard	66
431	274	DRUG	avapritinib	avapritinib	Avapritinib	NCI Thesaurus	109
432	275	DRUG	avatrombopag	avatrombopag	Avatrombopag	NCI Thesaurus	61
433	276	DRUG	avatrombopag maleate	avatrombopag maleate	Avatrombopag Maleate	NCI Thesaurus	67
434	277	DRUG	avelumab	avelumab	Avelumab	standard	144
435	278	DRUG	avibactam	avibactam	Avibactam	standard	91
436	6510	DRUG	avibactam / ceftazidime injectable product	avibactam / ceftazidime injectable product	Avibactam; Ceftazidime	modified_drug	63
437	279	DRUG	avobenzone	avobenzone	Avobenzone	standard	6
438	6511	DRUG	avobenzone 3 g in 100 g / homosalate 8 g in 100 g / octisalate 4 g in 100 g / octocrylene 5 g in 100 g topical cream [olay total effects whip active moisturizer broad spectrum spf 25 sunscreen]	avobenzone 3 g in 100 g / homosalate 8 g in 100 g / octisalate 4 g in 100 g / octocrylene 5 g in 100 g topical cream [olay total effects whip active moisturizer broad spectrum spf 25 sunscreen]	Avobenzone	PubChem;corrected_overlay	127
439	280	DRUG	axatilimab	axatilimab	Axatilimab	standard	208
440	281	DRUG	axicabtagene ciloleucel	axicabtagene ciloleucel	Axicabtagene Ciloleucel	standard	135
441	282	DRUG	axitinib	axitinib	Axitinib	standard	75
442	283	DRUG	azacitidine	azacitidine	Azacytidine	standard	51
443	284	DRUG	azapropazone	azapropazone	Azapropazone	standard	67
444	285	DRUG	azatadine	azatadine	Azatadine	standard	31
445	286	DRUG	azathioprine	azathioprine	Azathioprine	standard	91
446	287	DRUG	azelaic acid	azelaic acid	Azelaic Acid	standard	57
447	288	DRUG	azelastine	azelastine	Azelastine	standard	68
448	6512	DRUG	azelastine / fluticasone inhalant product	azelastine / fluticasone inhalant product	Azelastine; Fluticasone	modified_drug	59
449	289	DRUG	azelnidipine	azelnidipine	Azelnidipine	standard	5
450	290	DRUG	azficel-t	azficel-t	Azficel-T	standard	1
451	291	DRUG	azidocillin	azidocillin	Azidocillin	standard	12
452	6513	DRUG	azilsartan / chlorthalidone pill	azilsartan / chlorthalidone pill	Azilsartan; Chlorthalidone	modified_drug	52
453	292	DRUG	azilsartan medoxomil	azilsartan medoxomil	Azilsartan Medoxomil	standard	85
454	8132	DRUG	Azimilide	azimilide	AZIMILIDE DIHYDROCHLORIDE	ChEMBL	20
455	293	DRUG	azithromycin	azithromycin	Azithromycin	standard	34
456	294	DRUG	azlocillin	azlocillin	Azlocillin	standard	53
457	295	DRUG	azosemide	azosemide	Azosemide	standard	63
458	296	DRUG	aztreonam	aztreonam	Aztreonam	ChEBI	28
459	297	DRUG	bacampicillin	bacampicillin	Bacampicillin	standard	36
460	6514	DRUG	bacillus calmette-guerin substrain russian bcg-i live antigen	bacillus calmette-guerin substrain russian bcg-i live antigen	BCG Vaccine	modified_drug	29
461	6515	DRUG	bacillus calmette-guerin substrain tice live antigen	bacillus calmette-guerin substrain tice live antigen	BCG Vaccine	modified_drug	29
462	298	DRUG	bacitracin	bacitracin	Bacitracin	standard	74
463	6516	DRUG	bacitracin / lidocaine / neomycin / polymyxin b topical product	bacitracin / lidocaine / neomycin / polymyxin b topical product	Bacitracin; Lidocaine; Neomycin; polymyxin	modified_drug	88
464	6517	DRUG	bacitracin / neomycin / polymyxin b ophthalmic ointment	bacitracin / neomycin / polymyxin b ophthalmic ointment	Bacitracin; Neomycin; polymyxin	modified_drug	72
465	299	DRUG	baclofen	baclofen	Baclofen	standard	79
466	300	DRUG	bactrim	bactrim	sulfamethoxazole; trimethoprim	corrected_overlay	13
467	301	DRUG	baloxavir marboxil	baloxavir marboxil	Baloxavir Marboxil	NCI Thesaurus	82
468	302	DRUG	balsalazide	balsalazide	5-((4-((2-Carboxyethyl)carbamoyl)phenyl)diazenyl)-2-hydroxybenzoic acid	standard	43
469	8065	DRUG	Bambuterol	bambuterol	bambuterol 10 MG Oral Tablet	RxNorm	15
470	303	DRUG	bamlanivimab	bamlanivimab	Bamlanivimab	standard	77
471	8674	DRUG	Barbital	barbital	Barbital	PubChem	41
472	8161	DRUG	Bardoxolone methyl	bardoxolone methyl	Bardoxolone methyl	PubChem	7
473	304	DRUG	baricitinib	baricitinib	Baricitinib	standard	79
474	305	DRUG	barium sulfate	barium sulfate	Barium Sulfate	standard	56
475	306	DRUG	basiliximab	basiliximab	Basiliximab	standard	46
