row_index	source_line	entity_type	entity	norm_entity	standard_name	description_source	description_words
4608	5945	DISEASE	staphylococcal pneumonia	staphylococcal pneumonia	Pneumonia, Staphylococcal	standard	14
4609	5946	DISEASE	staphylococcal skin infections	staphylococcal skin infections	Staphylococcal Skin Infections	standard	11
4610	5947	DISEASE	staphylococcus aureus	staphylococcus aureus	Staphylococcus aureus	standard	25
4611	5948	DISEASE	staphylococcus aureus bloodstream infections	staphylococcus aureus bloodstream infections	staphylococcus aureus infection	standard	11
4612	5949	DISEASE	staphylococcus aureus infection	staphylococcus aureus infection	Staphylococcal Infections; Staphylococcus aureus infection	corrected_overlay	12
4613	5950	DISEASE	staphylococcus epidermidis	staphylococcus epidermidis	Staphylococcus epidermidis	standard	32
4614	5951	DISEASE	staphylococcus epidermidis infection	staphylococcus epidermidis infection	staphylococcus aureus infection	standard	11
4615	5952	DISEASE	staphylococcus haemolyticus or staphylococcus lugdunensis	staphylococcus haemolyticus or staphylococcus lugdunensis	Staphylococcus lugdunensis	standard	28
4616	5953	DISEASE	staphylococcus saprophyticus infection	staphylococcus saprophyticus infection	staphylococcus aureus infection	standard	11
4617	5954	DISEASE	stasis dermatitis	stasis dermatitis	Stasis dermatitis	standard	71
4618	5955	DISEASE	status asthmaticus	status asthmaticus	Status Asthmaticus	standard	29
4619	5956	DISEASE	status epilepticus	status epilepticus	Status Epilepticus	standard	116
4620	5957	DISEASE	steatorrhea	steatorrhea	Steatorrhea	standard	19
4621	5958	DISEASE	stent thrombosis	stent thrombosis	Stent Thrombosis	standard	21
4622	5959	DISEASE	steroid dependent nephrotic syndrome	steroid dependent nephrotic syndrome	Nephrotic Syndrome	standard	43
4623	5960	DISEASE	stevens-johnson syndrome	stevens-johnson syndrome	Stevens-Johnson Syndrome	standard	42
4624	8828	DISEASE	Stickler syndrome type 1	stickler syndrome type 1	Stickler syndrome type 1	MONDO	15
4625	9186	DISEASE	Stickler syndrome type 2	stickler syndrome type 2	Stickler syndrome type 2	MONDO	43
4626	9422	DISEASE	Stickler syndrome, type 4	stickler syndrome, type 4	Stickler syndrome, type 4	MONDO	19
4627	9433	DISEASE	Stickler syndrome, type 5	stickler syndrome, type 5	Stickler syndrome, type 5	MONDO	19
4628	8922	DISEASE	stiff skin syndrome	stiff skin syndrome	stiff skin syndrome	MONDO	139
4629	5961	DISEASE	stiff-person syndrome	stiff-person syndrome	Stiff-Person Syndrome	standard	80
4630	5962	DISEASE	stiffness	stiffness	Vascular Stiffness	standard	25
4631	5963	DISEASE	still disease	still disease	systemic-onset juvenile idiopathic arthritis	standard	22
4632	5964	DISEASE	stinging sensation	stinging sensation	Pain Felt Stinging Question	standard	9
4633	5965	DISEASE	stomach cancer	stomach cancer	Stomach Neoplasms	standard	6
4634	5966	DISEASE	stomach carcinoma in situ	stomach carcinoma in situ	stomach carcinoma in situ	standard	8
4635	5967	DISEASE	stomach neoplasms	stomach neoplasms	Stomach Neoplasms	standard	6
4636	5968	DISEASE	stomatitis	stomatitis	Stomatitis	standard	15
4637	5969	DISEASE	stomatitis, aphthous	stomatitis, aphthous	Stomatitis, Aphthous	standard	51
4638	5970	DISEASE	strabismus	strabismus	Strabismus	standard	54
4639	8499	DISEASE	strabismus, susceptibility to	strabismus, susceptibility to	Strabismus, susceptibility to	MedGen	71
4640	5971	DISEASE	strains and sprains	strains and sprains	Sprains and Strains	standard	51
4641	5972	DISEASE	streptococcal infection	streptococcal infection	Streptococcal Infections	standard	7
4642	5973	DISEASE	streptococcal infections	streptococcal infections	Streptococcal Infections	standard	7
4643	5974	DISEASE	streptococcal sore throat	streptococcal sore throat	streptococcal sore throat	standard	8
4644	5975	DISEASE	streptococcus mitis or streptococcus oralis	streptococcus mitis or streptococcus oralis	Streptococcus mitis	standard	11
4645	7627	DISEASE	streptococcus pneumoniae type 1	streptococcus pneumoniae type 1	type 3 capsular polysaccharide, Streptococcus pneumoniae	modified_disease	14
4646	7628	DISEASE	streptococcus pneumoniae type 10a	streptococcus pneumoniae type 10a	capsular polysaccharide 10A	modified_disease	13
4647	7629	DISEASE	streptococcus pneumoniae type 11a	streptococcus pneumoniae type 11a	streptococcus pneumoniae discitis	modified_disease	15
4648	7630	DISEASE	streptococcus pneumoniae type 12f	streptococcus pneumoniae type 12f	Pneumococcal Infections; Streptococcus pneumoniae serotype 12F	MeSH; PubMed Central	54
4649	7631	DISEASE	streptococcus pneumoniae type 14	streptococcus pneumoniae type 14	streptococcus pneumoniae discitis	modified_disease	15
4650	7632	DISEASE	streptococcus pneumoniae type 15b	streptococcus pneumoniae type 15b	capsular polysaccharide, Streptococcus pneumoniae type 15B	modified_disease	23
4651	7633	DISEASE	streptococcus pneumoniae type 19a	streptococcus pneumoniae type 19a	streptococcus pneumoniae discitis	modified_disease	15
4652	7634	DISEASE	streptococcus pneumoniae type 19f	streptococcus pneumoniae type 19f	streptococcus pneumoniae discitis	modified_disease	15
4653	7635	DISEASE	streptococcus pneumoniae type 22f	streptococcus pneumoniae type 22f	capsular polysaccharide, Streptococcus pneumoniae type 15B	modified_disease	23
4654	7636	DISEASE	streptococcus pneumoniae type 23f	streptococcus pneumoniae type 23f	streptococcus pneumoniae discitis	modified_disease	15
4655	7637	DISEASE	streptococcus pneumoniae type 3	streptococcus pneumoniae type 3	type 3 capsular polysaccharide, Streptococcus pneumoniae	modified_disease	14
4656	7638	DISEASE	streptococcus pneumoniae type 33f	streptococcus pneumoniae type 33f	capsular polysaccharide 33F	modified_disease	13
4657	7639	DISEASE	streptococcus pneumoniae type 5	streptococcus pneumoniae type 5	streptococcus pneumoniae discitis	modified_disease	15
4658	7640	DISEASE	streptococcus pneumoniae type 6a	streptococcus pneumoniae type 6a	streptococcus pneumoniae discitis	modified_disease	15
4659	7641	DISEASE	streptococcus pneumoniae type 6b	streptococcus pneumoniae type 6b	streptococcus pneumoniae discitis	modified_disease	15
4660	7642	DISEASE	streptococcus pneumoniae type 7f	streptococcus pneumoniae type 7f	streptococcus pneumoniae discitis	modified_disease	15
4661	7643	DISEASE	streptococcus pneumoniae type 8	streptococcus pneumoniae type 8	streptococcus pneumoniae discitis	modified_disease	15
4662	7644	DISEASE	streptococcus pneumoniae type 9v	streptococcus pneumoniae type 9v	streptococcus pneumoniae discitis	modified_disease	15
4663	5976	DISEASE	stroke	stroke	Stroke	standard	57
4664	5977	DISEASE	stroke disorder	stroke disorder	stroke disorder	MeSH	68
4665	8611	DISEASE	stroke, susceptibility to, 1	stroke, susceptibility to, 1	stroke, susceptibility to, 1	MONDO	15
4666	5978	DISEASE	stroke-like episode	stroke-like episode	Stroke-like episode	standard	35
4667	5979	DISEASE	strongyloidiasis	strongyloidiasis	Strongyloidiasis	standard	30
4668	8500	DISEASE	Sturge-Weber syndrome	sturge-weber syndrome	Sturge-Weber syndrome	MedGen	77
4669	5980	DISEASE	subacute bursitis	subacute bursitis	bursitis	standard	24
4670	5981	DISEASE	subacute lymphocytic thyroiditis	subacute lymphocytic thyroiditis	subacute lymphocytic thyroiditis	standard	33
4671	5982	DISEASE	subacute sclerosing panencephalitis	subacute sclerosing panencephalitis	Subacute Sclerosing Panencephalitis	standard	96
4672	5983	DISEASE	subacute thyroiditis	subacute thyroiditis	Thyroiditis, Subacute	standard	33
4673	5984	DISEASE	subarachnoid hemorrhage	subarachnoid hemorrhage	Subarachnoid Hemorrhage	standard	38
4674	5985	DISEASE	subarachnoid intracranial hemorrhage	subarachnoid intracranial hemorrhage	Subarachnoid Hemorrhage	standard	38
4675	5986	DISEASE	subendocardial myocardial infarction	subendocardial myocardial infarction	subendocardial myocardial infarction	standard	23
4676	5987	DISEASE	subependymal giant cell astrocytoma	subependymal giant cell astrocytoma	Astrocytoma	standard	93
4677	6439	DISEASE	subependymal giant cell astrocytoma (sega)	subependymal giant cell astrocytoma (sega)	subependymal giant cell astrocytoma	alias_disease	47
4678	5988	DISEASE	subinvolution of uterus in puerperium	subinvolution of uterus in puerperium	chronic subinvolution of uterus	standard	20
4679	5989	DISEASE	subjective cognitive decline	subjective cognitive decline	subjective cognitive decline	standard	15
4680	5990	DISEASE	submucous uterine fibroid	submucous uterine fibroid	submucous uterine fibroid	standard	13
4681	5991	DISEASE	substance abuse	substance abuse	Substance-Related Disorders	standard	7
4682	5992	DISEASE	substance withdrawal syndrome	substance withdrawal syndrome	Substance Withdrawal Syndrome	standard	34
4683	5993	DISEASE	sudden cardiac arrest	sudden cardiac arrest	Death, Sudden, Cardiac	standard	66
4684	9237	DISEASE	sudden infant death-dysgenesis of the testes syndrome	sudden infant death-dysgenesis of the testes syndrome	sudden infant death-dysgenesis of the testes syndrome	MONDO	20
4685	5994	DISEASE	suicidal ideation, ctcae	suicidal ideation, ctcae	Suicidal Ideation, CTCAE	standard	10
4686	7645	DISEASE	sulfite oxidase deficiency due to molybdenum cofactor deficiency type a	sulfite oxidase deficiency due to molybdenum cofactor deficiency type a	Sulfite oxidase deficiency due to molybdenum cofactor deficiency type A	modified_disease	50
4687	5995	DISEASE	sunburn	sunburn	Sunburn	standard	29
4688	8874	DISEASE	superficial epidermolytic ichthyosis	superficial epidermolytic ichthyosis	superficial epidermolytic ichthyosis	MONDO	21
4689	5996	DISEASE	superficial folliculitis	superficial folliculitis	folliculitis	standard	14
4690	5997	DISEASE	superficial keratitis	superficial keratitis	Keratitis, Herpetic	standard	34
4691	5998	DISEASE	superficial multifocal basal cell carcinoma	superficial multifocal basal cell carcinoma	superficial multifocal basal cell carcinoma	standard	28
4692	5999	DISEASE	superficial punctate keratitis	superficial punctate keratitis	superficial punctate keratitis	corrected_overlay	19
4693	6000	DISEASE	superficial urinary bladder carcinoma	superficial urinary bladder carcinoma	superficial urinary bladder carcinoma	standard	31
4694	6001	DISEASE	suppression of rhesus (rh) isoimmunization	suppression of rhesus (rh) isoimmunization	Rh isoimmunization	standard	21
4695	6002	DISEASE	suppurative thyroiditis	suppurative thyroiditis	Thyroiditis, Suppurative	standard	25
4696	8571	DISEASE	supranuclear palsy, progressive, 1	supranuclear palsy, progressive, 1	Supranuclear palsy, progressive, 1	MedGen	155
4697	6003	DISEASE	supraspinatus tendinitis	supraspinatus tendinitis	tendinitis	standard	33
4698	8923	DISEASE	supravalvular aortic stenosis	supravalvular aortic stenosis	supravalvular aortic stenosis	MONDO	65
4699	6004	DISEASE	supraventricular and ventricular arrhythmias	supraventricular and ventricular arrhythmias	Arrhythmias, Cardiac	standard	32
4700	6005	DISEASE	supraventricular arrhythmia	supraventricular arrhythmia	Supraventricular Arrhythmia by ECG Finding	standard	15
4701	6006	DISEASE	supraventricular tachycardia	supraventricular tachycardia	Tachycardia, Supraventricular	standard	13
4702	6007	DISEASE	surface wounds	surface wounds	Wounds and Injuries	standard	22
4703	6008	DISEASE	surgical wound	surgical wound	Surgical Wound	standard	7
4704	6009	DISEASE	surgical wound infection	surgical wound infection	Surgical Wound Infection	standard	9
4705	8629	DISEASE	susceptibility to visceral leishmaniasis, 1	susceptibility to visceral leishmaniasis, 1	susceptibility to visceral leishmaniasis, 1	MONDO	16
4706	6010	DISEASE	sustained ventricular tachycardia	sustained ventricular tachycardia	Sustained Ventricular Tachycardia by ECG Finding	standard	12
4707	6011	DISEASE	swelling	swelling	Swelling	standard	7
4708	7694	DISEASE	swelling due to pregnancy	swelling due to pregnancy	Edema	manual_modified_disease	17
4709	6012	DISEASE	swine influenza	swine influenza	Swine Influenza	MONDO; Disease Ontology	34
4710	6013	DISEASE	sycosis barbae	sycosis barbae	sycosis barbae	standard	17
4711	6014	DISEASE	sympathetic ophthalmia	sympathetic ophthalmia	Ophthalmia, Sympathetic	standard	35
4712	6015	DISEASE	sympathetic uveitis	sympathetic uveitis	Ophthalmia, Sympathetic	standard	35
4713	6016	DISEASE	symptomatic heart failure	symptomatic heart failure	Symptomatic heart failure	manual_final7_review	30
4714	6017	DISEASE	symptomatic premature ventricular beats	symptomatic premature ventricular beats	symptomatic premature ventricular contractions	corrected_overlay	21
4715	6018	DISEASE	symptomatic sarcoidosis	symptomatic sarcoidosis	symptomatic sarcoidosis	corrected_overlay	22
4716	6019	DISEASE	symptomatic vitreomacular adhesion	symptomatic vitreomacular adhesion	symptomatic vitreomacular adhesion	corrected_overlay	15
4717	6020	DISEASE	syncope	syncope	Syncope	standard	50
4718	6021	DISEASE	syndromic dyslipidemia	syndromic dyslipidemia	syndromic dyslipidemia	standard	12
4719	6022	DISEASE	synovial sarcoma	synovial sarcoma	Sarcoma, Synovial	standard	102
4720	6023	DISEASE	synovitis	synovitis	Synovitis	standard	5
4721	6024	DISEASE	syphilis	syphilis	Syphilis	standard	10
4722	6025	DISEASE	systemic anaplastic large cell lymphoma	systemic anaplastic large cell lymphoma	Lymphoma, Large-Cell, Anaplastic	standard	37
4723	6026	DISEASE	systemic candidiasis	systemic candidiasis	candidiasis	standard	5
4724	6027	DISEASE	systemic embolism	systemic embolism	Embolism, Paradoxical	standard	95
4725	7646	DISEASE	systemic embolism in patients with non-valvular atrial fibrillation	systemic embolism in patients with non-valvular atrial fibrillation	atrial fibrillation	modified_disease	50
4726	6028	DISEASE	systemic inflammatory response syndrome	systemic inflammatory response syndrome	Systemic Inflammatory Response Syndrome	standard	73
4727	7647	DISEASE	systemic juvenile idiopathic arthritis	systemic juvenile idiopathic arthritis	systemic-onset juvenile idiopathic arthritis	modified_disease	30
4728	6029	DISEASE	systemic lupus erythematosus	systemic lupus erythematosus	Lupus Erythematosus, Systemic	standard	72
4729	6440	DISEASE	systemic lupus erythematosus (sle)	systemic lupus erythematosus (sle)	systemic lupus erythematosus	alias_disease	26
4730	8013	DISEASE	systemic lupus erythematosus, susceptibility to, 1	systemic lupus erythematosus, susceptibility to, 1	Systemic lupus erythematosus, susceptibility to, 1	MedGen	403
4731	8023	DISEASE	systemic lupus erythematosus, susceptibility to, 2	systemic lupus erythematosus, susceptibility to, 2	systemic lupus erythematosus, susceptibility to, 2	MONDO	17
4732	8024	DISEASE	systemic lupus erythematosus, susceptibility to, 3	systemic lupus erythematosus, susceptibility to, 3	systemic lupus erythematosus, susceptibility to, 3	MONDO	17
4733	8041	DISEASE	systemic lupus erythematosus, susceptibility to, 4	systemic lupus erythematosus, susceptibility to, 4	systemic lupus erythematosus, susceptibility to, 4	MONDO	17
4734	6030	DISEASE	systemic mastocytosis	systemic mastocytosis	Mastocytosis, Systemic	standard	49
4735	6031	DISEASE	systemic mycosis	systemic mycosis	systemic mycosis	standard	14
4736	6032	DISEASE	systemic primary carnitine deficiency	systemic primary carnitine deficiency	Primary Carnitine Deficiency	standard	65
4737	6033	DISEASE	systemic primary carnitine deficiency disease	systemic primary carnitine deficiency disease	systemic primary carnitine deficiency disease	standard	36
4738	6034	DISEASE	systemic sclerosis	systemic sclerosis	Scleroderma, Systemic	standard	64
4739	6035	DISEASE	systemic sclerosis-associated interstitial lung disease	systemic sclerosis-associated interstitial lung disease	interstitial lung disease	standard	48
4740	6036	DISEASE	systemic vasculitis	systemic vasculitis	Systemic Vasculitis	standard	15
4741	6037	DISEASE	systolic heart failure	systolic heart failure	Heart Failure, Systolic	standard	14
4742	7648	DISEASE	t-cell acute lymphoblastic leukemia	t-cell acute lymphoblastic leukemia	T-cell acute lymphoblastic leukemia	modified_disease	20
4743	7649	DISEASE	t-cell acute lymphocytic leukemia	t-cell acute lymphocytic leukemia	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	modified_disease	24
4744	6038	DISEASE	t-cell non-hodgkin's lymphoma	t-cell non-hodgkin's lymphoma	T-cell non-Hodgkin lymphoma	standard	21
4745	6441	DISEASE	t-cell/histiocyte rich large b-cell lymphoma (lbcl)	t-cell/histiocyte rich large b-cell lymphoma (lbcl)	T-cell/histiocyte rich large B cell lymphoma	alias_disease	27
4746	6039	DISEASE	tabagism	tabagism	tobacco use disorder	corrected_overlay	26
4747	6040	DISEASE	tachyarrhythmia	tachyarrhythmia	Tachycardia	standard	28
4748	6041	DISEASE	tachycardia	tachycardia	Tachycardia	standard	28
4749	6042	DISEASE	tachycardia, atrioventricular nodal reentry	tachycardia, atrioventricular nodal reentry	Tachycardia, Atrioventricular Nodal Reentry	standard	59
4750	6043	DISEASE	tachycardia, reciprocating	tachycardia, reciprocating	Tachycardia, Reciprocating	standard	56
4751	6044	DISEASE	takayasu arteritis	takayasu arteritis	Takayasu Arteritis	standard	48
4752	6045	DISEASE	tapeworm infections	tapeworm infections	Cestode Infections	standard	9
